,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
73,1067,https://recalls-rappels.canada.ca/en/alert-recall/guruji-brand-amritsari-punjabi-wari-spice-chunkes-spiced-lentil-dumplings-recalled-due,Guruji brand Amritsari Punjabi Wari Spice Chunkes Spiced Lentil Dumplings recalled due to undeclared wheat,"Guruji brand Amritsari Punjabi Wari Spice Chunkes Spiced Lentil Dumplings recalled due to undeclared wheat      
       
  
                        
             
Starting date:
October 3, 2018
Type of communication:
Recall
Alert…",2018-10-03,"Allergen - Gluten, Allergen - Wheat",Retail,Guruji Foods Inc.,"British Columbia, Manitoba, Saskatchewan",Class 2
74,1068,https://recalls-rappels.canada.ca/en/alert-recall/monsieur-emile-smokehouse-brand-and-unbranded-smoked-salmon-recalled-due-listeria,Monsieur Émile Smokehouse brand and unbranded Smoked Salmon recalled due to Listeria monocytogenes,"Monsieur Émile Smokehouse brand and unbranded Smoked Salmon recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 3, 2018
Type of communication:
Recall
Alert sub-type…",2018-10-03,Microbiological - Listeria,Retail,Monsieur Émile Smokehouse,Quebec,Class 1
75,1069,https://recalls-rappels.canada.ca/en/alert-recall/certain-10-chicken-fries-recalled-due-salmonella-0,Certain $10 Chicken Fries recalled due to Salmonella,"Certain $10 Chicken Fries recalled due to Salmonella      
       
  
                        
             
Starting date:
October 2, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2018-10-02,Microbiological - Salmonella,Retail,Loblaw Companies Limited,National,Class 1
79,1070,https://recalls-rappels.canada.ca/en/alert-recall/lavite-brand-soft-dried-mango-recalled-due-undeclared-sulphites,Lavite brand Soft-Dried Mango recalled due to undeclared sulphites,"Lavite brand Soft-Dried Mango recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
September 28, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2018-09-28,Allergen - Sulphites,Retail,Highwide International,Ontario,Class 1
80,1071,https://recalls-rappels.canada.ca/en/alert-recall/certain-arctic-gardens-brand-veg-e-protein-products-recalled-due-defective-packaging,Certain Arctic Gardens brand Veg-e Protein products recalled due to defective packaging,"Certain Arctic Gardens brand Veg-e Protein products recalled due to defective packaging      
       
  
                        
             
Starting date:
September 28, 2018
Type of communication:
Recall
Alert sub-type:
Updated…",2018-09-28,Other,Retail,Bonduelle Canada Inc.,"New Brunswick, Newfoundland and Labrador, Nova Scotia, Ontario, Prince Edward Island, Quebec",Class 3
81,1073,https://recalls-rappels.canada.ca/en/alert-recall/arctic-gardens-brand-veg-e-protein-products-recalled-due-defective-packaging,Arctic Gardens brand Veg-e Protein products recalled due to defective packaging,"Arctic Gardens brand Veg-e Protein products recalled due to defective packaging      
       
  
                        
             
Starting date:
September 27, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall…",2018-09-27,Other,Retail,Bonduelle Canada Inc.,"New Brunswick, Ontario, Quebec, Newfoundland and Labrador, Nova Scotia, Prince Edward Island",Class 3
82,1074,https://recalls-rappels.canada.ca/en/alert-recall/french-s-brand-ketchup-recalled-due-spoilage,French's brand Ketchup recalled due to spoilage,"French's brand Ketchup recalled due to spoilage      
       
  
                        
             
Starting date:
September 27, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological…",2018-09-27,Microbiological - Non harmful (Quality/Spoilage),Retail,La Cie McCormick Canada Co.,National,Class 3
83,1075,https://recalls-rappels.canada.ca/en/alert-recall/365-everyday-value-brand-salted-white-corn-tortilla-chips-recalled-due-undeclared-milk,365 Everyday Value brand Salted White Corn Tortilla Chips recalled due to undeclared milk,"365 Everyday Value brand Salted White Corn Tortilla Chips recalled due to undeclared milk      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			September 25,…",2018-09-25,Allergen - Milk,Retail,Whole Foods Market,Ontario,Class 1
84,1076,https://recalls-rappels.canada.ca/en/alert-recall/cabot-brand-oysters-recalled-due-salmonella,Cabot brand Oysters recalled due to Salmonella,"Cabot brand Oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
September 24, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:
Microbiological…",2018-09-24,Microbiological - Salmonella,Consumer,3301861 Nova Scotia Limited,"Nova Scotia, Possibly National, Quebec",Class 2
85,1077,https://recalls-rappels.canada.ca/en/alert-recall/castor-oatmeal-stout-pilsner-and-india-session-ale-recalled-due-bursting-bottles,"Le Castor Oatmeal Stout, Pilsner and India Session Ale recalled due to bursting bottles","Le Castor Oatmeal Stout, Pilsner and India Session Ale recalled due to bursting bottles      
       
  
                        
             
Starting date:
September 23, 2018
Type of communication:
Recall
Alert sub-type:
Food…",2018-09-23,Extraneous Material,Consumer,Le Castor Brewing Company,Quebec,Class 2
86,1078,https://recalls-rappels.canada.ca/en/alert-recall/certain-abbott-two-cal-brand-and-abbott-promote-brand-formulated-liquid-diet-products,Certain Abbott Two Cal brand and Abbott Promote brand formulated liquid diet products recalled due to possible bacterial contamination,"Certain Abbott Two Cal brand and Abbott Promote brand formulated liquid diet products recalled due to possible bacterial contamination      
       
  
                        
             
Starting date:
September 23, 2018
Type…",2018-09-23,Microbiological - Other,Retail,Abbott Nutrition,National,Class 1
87,1079,https://recalls-rappels.canada.ca/en/alert-recall/certain-greenbelt-microgreens-brand-microgreens-recalled-due-listeria-monocytogenes,Certain Greenbelt Microgreens brand microgreens recalled due to Listeria monocytogenes,"Certain Greenbelt Microgreens brand microgreens recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 22, 2018
Type of communication:
Recall
Alert sub-type:
Updated…",2018-09-22,Microbiological - Listeria,Consumer,Greenbelt Greenhouse Ltd.,Ontario,Class 1
112,1081,https://recalls-rappels.canada.ca/en/alert-recall/mr-christie-s-brand-chocolate-wafers-recalled-due-rancidity,Mr. Christie's brand Chocolate Wafers recalled due to rancidity,"Mr. Christie's brand Chocolate Wafers recalled due to rancidity      
       
  
                        
             
Starting date:
September 21, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2018-09-21,"Microbiological - Non harmful (Quality/Spoilage), Other",Retail,Mondelez Canada Inc.,National,Class 3
113,1082,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-protein-products-recalled-due-undeclared-soy-0,Various brands of protein products recalled due to undeclared soy,"Various brands of protein products recalled due to undeclared soy      
       
  
                        
             
Starting date:
September 21, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2018-09-21,Allergen - Soy,Retail,9355936 Canada Inc.,National,Class 2
117,1083,https://recalls-rappels.canada.ca/en/alert-recall/china-lily-brand-soya-sauce-recalled-due-spoilage,China Lily brand soya sauce recalled due to spoilage,"China Lily brand soya sauce recalled due to spoilage      
       
  
                        
             
Starting date:
September 19, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological…",2018-09-19,Microbiological - Non harmful (Quality/Spoilage),Retail,Lee's Food Products Ltd.,Ontario,Class 3
118,1084,https://recalls-rappels.canada.ca/en/alert-recall/belleisle-farms-brand-cole-slaw-recalled-due-listeria-monocytogenes-1,Belleisle Farms brand Cole Slaw recalled due to Listeria monocytogenes,"Belleisle Farms brand Cole Slaw recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 19, 2018
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2018-09-19,Microbiological - Listeria,Retail,Belleisle Foods Ltd.,"New Brunswick, Newfoundland and Labrador, Nova Scotia, Prince Edward Island",Class 1
122,1086,https://recalls-rappels.canada.ca/en/alert-recall/future-seafoods-inc-malpeque-oysters-brand-oysters-recalled-due-salmonella,Future Seafoods Inc. Malpeque Oysters brand Oysters recalled due to Salmonella,"Future Seafoods Inc. Malpeque Oysters brand Oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
September 17, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall…",2018-09-17,Microbiological - Salmonella,Consumer,Future Seafoods Inc.,"Possibly National, Quebec",Class 2
123,1087,https://recalls-rappels.canada.ca/en/alert-recall/lonely-god-brand-potato-rice-chips-barbecue-flavor-recalled-due-undeclared-milk,Lonely God brand Potato Rice Chips Barbecue Flavor recalled due to undeclared milk,"Lonely God brand Potato Rice Chips Barbecue Flavor recalled due to undeclared milk      
       
  
                        
             
Starting date:
September 12, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall…",2018-09-12,Allergen - Milk,Retail,Five Continents International Ltd.,Ontario,Class 2
124,1088,https://recalls-rappels.canada.ca/en/alert-recall/kim-chau-brand-spring-roll-recalled-due-undeclared-egg-and-wheat,Kim Châu brand Spring Roll recalled due to undeclared egg and wheat,"Kim Châu brand Spring Roll recalled due to undeclared egg and wheat      
       
  
                        
             
Starting date:
September 11, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2018-09-11,"Allergen - Egg, Allergen - Wheat",Retail,Kim Châu Vietnamese Deli Ltd.,British Columbia,Class 1
125,1089,https://recalls-rappels.canada.ca/en/alert-recall/califia-brand-cold-brew-coffee-mocha-almond-beverage-dairy-free-recalled-due-presence,Califia brand Cold Brew Coffee Mocha with Almond Beverage - Dairy Free recalled due to presence of sanitizer,"Califia brand Cold Brew Coffee Mocha with Almond Beverage - Dairy Free recalled due to presence of sanitizer      
       
  
                        
             
Starting date:
September 10, 2018
Type of communication:
Recall…",2018-09-10,Chemical,Retail,"Horizon Distributors Ltd., Ontario Natural Food Company, Tazé Distribution Inc.",National,Class 2
126,1090,https://recalls-rappels.canada.ca/en/alert-recall/randsland-brand-super-salad-kit-recalled-due-listeria-monocytogenes-0,Randsland brand Super Salad Kit recalled due to Listeria monocytogenes,"Randsland brand Super Salad Kit recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 8, 2018
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2018-09-08,Microbiological - Listeria,Retail,Randsland Farms Inc.,"New Brunswick, Newfoundland and Labrador, Nova Scotia, Prince Edward Island",Class 1
135,1091,https://recalls-rappels.canada.ca/en/alert-recall/pinty-s-brand-chicken-breast-products-recalled-due-listeria,Pinty's brand chicken breast products recalled due to Listeria,"Pinty's brand chicken breast products recalled due to Listeria      
       
  
                        
             
Starting date:
September 7, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2018-09-07,Microbiological - Listeria,Hotel/Restaurant/Institutional,Pinty's Delicious Foods  Inc.,National,Class 2
136,1093,https://recalls-rappels.canada.ca/en/alert-recall/fresh-lychees-recalled-due-undeclared-sulphites,Fresh lychees recalled due to undeclared sulphites,"Fresh lychees recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
September 6, 2018
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen)…",2018-09-06,Allergen - Sulphites,Consumer,Monco Produce Inc.,"Alberta, British Columbia, Manitoba, Ontario, Possibly National, Saskatchewan",Class 1
140,1094,https://recalls-rappels.canada.ca/en/alert-recall/compliments-brand-chili-powder-recalled-due-salmonella,Compliments brand Chili Powder recalled due to Salmonella,"Compliments brand Chili Powder recalled due to Salmonella      
       
  
                        
             
Starting date:
September 6, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2018-09-06,Microbiological - Salmonella,Retail,La Cie McCormick Canada,National,Class 2
141,1095,https://recalls-rappels.canada.ca/en/alert-recall/sunny-fruit-brand-dried-and-organic-figs-recalled-due-presence-insects,Sunny Fruit brand Dried and Organic Figs recalled due to presence of insects,"Sunny Fruit brand Dried and Organic Figs recalled due to presence of insects      
       
  
                        
             
Starting date:
September 4, 2018
Type of communication:
Recall
Alert sub-type:
Notification…",2018-09-04,Extraneous Material,Retail,Safe Food Corporation,National,Class 3
142,1096,https://recalls-rappels.canada.ca/en/alert-recall/sugar-and-spun-brand-cotton-candy-recalled-due-undeclared-eggs-milk-peanut-and-wheat,"Sugar and Spun brand Cotton Candy recalled due to undeclared eggs, milk, peanut and wheat","Sugar and Spun brand Cotton Candy recalled due to undeclared eggs, milk, peanut and wheat      
       
  
                        
             
Starting date:
August 31, 2018
Type of communication:
Recall
Alert sub-type:
Food…",2018-08-31,"Allergen - Egg, Allergen - Milk, Allergen - Peanut, Allergen - Wheat",Retail,TJX Canada,National,Class 2
143,1098,https://recalls-rappels.canada.ca/en/alert-recall/indican-brand-tutti-frutti-cake-and-mango-fruit-cake-recalled-due-undeclared-egg-and,Indican brand Tutti Frutti Cake and Mango Fruit Cake recalled due to undeclared egg and sulphites,"Indican brand Tutti Frutti Cake and Mango Fruit Cake recalled due to undeclared egg and sulphites      
       
  
                        
             
Starting date:
August 30, 2018
Type of communication:
Recall
Alert sub-type:…",2018-08-30,"Allergen - Egg, Allergen - Sulphites",Retail,Right Choice Products Inc.,"Alberta, British Columbia",Class 1
144,1099,https://recalls-rappels.canada.ca/en/alert-recall/pinty-s-brand-italian-style-chicken-schnitzel-recalled-due-listeria-monocytogenes,Pinty's brand Italian Style Chicken Schnitzel recalled due to Listeria monocytogenes,"Pinty's brand Italian Style Chicken Schnitzel recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
August 30, 2018
Type of communication:
Recall
Alert sub-type:
Updated…",2018-08-30,Microbiological - Listeria,Hotel/Restaurant/Institutional,Pinty's Delicious Foods  Inc.,National,Class 2
145,1100,https://recalls-rappels.canada.ca/en/alert-recall/rodney-s-oyster-depot-lp-brand-sm-choice-oysters-recalled-due-salmonella,Rodney's Oyster Depot LP brand SM Choice Oysters recalled due to Salmonella,"Rodney's Oyster Depot LP brand SM Choice Oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
August 29, 2018
Type of communication:
Recall
Alert sub-type:
Notification…",2018-08-29,Microbiological - Salmonella,Hotel/Restaurant/Institutional,Rodney's Oyster Depot Limited Partnership,"Prince Edward Island, Ontario",Class 2
146,1101,https://recalls-rappels.canada.ca/en/alert-recall/lemin-food-brand-pure-green-bean-cake-recalled-due-mould,Lemin Food brand Pure Green Bean Cake recalled due to mould,"Lemin Food brand Pure Green Bean Cake recalled due to mould      
       
  
                        
             
Starting date:
August 28, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2018-08-28,Microbiological - Non harmful (Quality/Spoilage),Retail,Wang's International Foods Enterprise Co. Ltd.,"British Columbia, Saskatchewan",Class 3
147,1102,https://recalls-rappels.canada.ca/en/alert-recall/bowen-island-brewing-brand-beer-recalled-due-cans-defective-seams-may-have-sharp-metal,Bowen Island Brewing brand beer recalled due to cans with defective seams that may have sharp metal sticking out from the rim,"Bowen Island Brewing brand beer recalled due to cans with defective seams that may have sharp metal sticking out from the rim      
       
  
                        
             
Starting date:
August 28, 2018
Type of…",2018-08-28,Other,Retail,Northam Beverages Ltd.,"Alberta, British Columbia",Class 3
148,1104,https://recalls-rappels.canada.ca/en/alert-recall/north-country-premium-brand-bavarian-smokies-recalled-due-undeclared-mustard-and-milk,North Country Premium brand Bavarian Smokies recalled due to undeclared mustard and milk,"North Country Premium brand Bavarian Smokies recalled due to undeclared mustard and milk      
       
  
                        
             
Starting date:
August 25, 2018
Type of communication:
Recall
Alert sub-type:
Food…",2018-08-25,"Allergen - Milk, Allergen - Mustard",Retail,North Country Premium Sausage Co.,Ontario,Class 2
149,1106,https://recalls-rappels.canada.ca/en/alert-recall/vegemil-brand-blackbean-fortified-soy-beverage-recalled-due-undeclared-milk,Vegemil brand Blackbean Fortified Soy Beverage recalled due to undeclared milk,"Vegemil brand Blackbean Fortified Soy Beverage recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 21, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2018-08-21,Allergen - Milk,Retail,Manna International Trading Ltd.,"Alberta, British Columbia",Class 3
150,1107,https://recalls-rappels.canada.ca/en/alert-recall/united-earth-brand-medjool-dates-recalled-due-presence-insects,United With Earth brand Medjool Dates recalled due to presence of insects,"United With Earth brand Medjool Dates recalled due to presence of insects      
       
  
                        
             
Starting date:
August 20, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2018-08-20,Extraneous Material,Retail,TJX Canada,"Alberta, British Columbia, Manitoba, Newfoundland and Labrador, Nova Scotia, Ontario, Prince Edward Island, Saskatchewan",Class 3
151,1108,https://recalls-rappels.canada.ca/en/alert-recall/jasmine-foods-brand-deglet-noor-dates-recalled-due-presence-insects-0,Jasmine Foods brand Deglet Noor Dates recalled due to presence of insects,"Jasmine Foods brand Deglet Noor Dates recalled due to presence of insects      
       
  
                        
             
Starting date:
August 17, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2018-08-17,Extraneous Material,Retail,Jasmine Foods,"Alberta, British Columbia, Manitoba",Class 3
155,1109,https://recalls-rappels.canada.ca/en/alert-recall/my-san-skyflakes-brand-sweet-mantikilya-flavour-cracker-sandwich-recalled-due,M.Y. San Skyflakes brand Sweet Mantikilya Flavour Cracker Sandwich recalled due to undeclared milk,"M.Y. San Skyflakes brand Sweet Mantikilya Flavour Cracker Sandwich recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 16, 2018
Type of communication:
Recall
Alert sub-type…",2018-08-16,Allergen - Milk,12414,"Alberta, British Columbia",Retail,Class 3
156,1110,https://recalls-rappels.canada.ca/en/alert-recall/randsland-brand-broccoli-slaw-recalled-due-listeria-monocytogenes,Randsland brand Broccoli Slaw recalled due to Listeria monocytogenes,"Randsland brand Broccoli Slaw recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
August 16, 2018
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2018-08-16,Microbiological - Listeria,Retail,Randsland Farms Inc.,Nova Scotia,Class 1
157,1111,https://recalls-rappels.canada.ca/en/alert-recall/oguraya-bakery-brand-red-bean-doughnuts-recalled-due-undeclared-milk,Oguraya Bakery brand Red Bean Doughnuts recalled due to undeclared milk,"Oguraya Bakery brand Red Bean Doughnuts recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 14, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2018-08-14,Allergen - Milk,Retail,Foster's Bakery (1981) Ltd.,"Alberta, British Columbia",Class 2
158,1112,https://recalls-rappels.canada.ca/en/alert-recall/noble-grill-premium-brand-pork-tenderloin-supreme-pepper-recalled-due-undeclared,Noble Grill Premium brand Pork Tenderloin Supreme Pepper recalled due to undeclared mustard,"Noble Grill Premium brand Pork Tenderloin Supreme Pepper recalled due to undeclared mustard      
       
  
                        
             
Starting date:
August 10, 2018
Type of communication:
Recall
Alert sub-type:
Food…",2018-08-10,Allergen - Mustard,Retail,Les Viandes du Breton,Quebec,Class 3
159,1114,https://recalls-rappels.canada.ca/en/alert-recall/no-brand-potato-noodles-hot-and-sour-flavour-recalled-due-undeclared-sesame,No brand Potato Noodles (Hot and Sour Flavour) recalled due to undeclared sesame,"No brand Potato Noodles (Hot and Sour Flavour) recalled due to undeclared sesame      
       
  
                        
             
Starting date:
August 9, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall…",2018-08-09,Allergen - Sesame Seeds,Retail,Midland Foods (Winnipeg) Inc.,Manitoba,Class 3
160,1115,https://recalls-rappels.canada.ca/en/alert-recall/pinty-s-brand-oven-roasted-chicken-breast-strips-recalled-due-listeria-monocytogenes,Pinty's brand Oven Roasted Chicken Breast Strips recalled due to Listeria monocytogenes,"Pinty's brand Oven Roasted Chicken Breast Strips recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
August 9, 2018
Type of communication:
Recall
Alert sub-type:
Food…",2018-08-09,Microbiological - Listeria,Retail,Pinty's Delicious Foods  Inc.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
161,1116,https://recalls-rappels.canada.ca/en/alert-recall/dole-brand-baby-spinach-tender-reds-recalled-due-listeria-monocytogenes,Dole brand Baby Spinach with Tender Reds recalled due to Listeria monocytogenes,"Dole brand Baby Spinach with Tender Reds recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
August 8, 2018
Type of communication:
Advisory
Alert sub-type:
Food Safety…",2018-08-08,Microbiological - Listeria,Consumer,Dole Fresh Vegetables Inc.,"New Brunswick, Newfoundland and Labrador, Nova Scotia, Ontario, Possibly National, Prince Edward Island",Class 2
162,1117,https://recalls-rappels.canada.ca/en/alert-recall/huitres-chipagane-oysters-brand-cocktail-oysters-recalled-due-salmonella,Huîtres la Chipagane Oysters brand Cocktail Oysters recalled due to Salmonella,"Huîtres la Chipagane Oysters brand Cocktail Oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
August 3, 2018
Type of communication:
Recall
Alert sub-type:
Notification…",2018-08-03,Microbiological - Salmonella,Hotel/Restaurant/Institutional,Victor Aquaculture Inc.,"Ontario, Quebec",Class 2
163,1118,https://recalls-rappels.canada.ca/en/alert-recall/randsland-brand-classic-coleslaw-and-broccoli-slaw-recalled-due-listeria-monocytogenes,Randsland brand Classic Coleslaw and Broccoli Slaw recalled due to Listeria monocytogenes,"Randsland brand Classic Coleslaw and Broccoli Slaw recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
August 3, 2018
Type of communication:
Recall
Alert sub-type:
Food…",2018-08-03,Microbiological - Listeria,Retail,Randsland Farms Inc.,Nova Scotia,Class 1
164,1119,https://recalls-rappels.canada.ca/en/alert-recall/oguraya-bakery-brand-buns-recalled-due-undeclared-milk,Oguraya Bakery brand Buns recalled due to undeclared milk,"Oguraya Bakery brand Buns recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 3, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2018-08-03,Allergen - Milk,Retail,Foster's Bakery (1981) Ltd.,"Alberta, British Columbia, Ontario",Class 2
165,1120,https://recalls-rappels.canada.ca/en/alert-recall/mallet-etang-ruisseau-bar-ltee-brand-cocktail-american-oysters-recalled-due-salmonella,Mallet / L'Étang Ruisseau Bar Ltée. brand Cocktail American Oysters recalled due to Salmonella,"Mallet / L'Étang Ruisseau Bar Ltée. brand Cocktail American Oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
August 3, 2018
Type of communication:
Recall
Alert sub-type…",2018-08-03,Microbiological - Salmonella,Hotel/Restaurant/Institutional,L'Étang Ruisseau Bar Limitée,"Nova Scotia, Ontario, Newfoundland and Labrador",Class 2
166,1121,https://recalls-rappels.canada.ca/en/alert-recall/oysters-recalled-due-salmonella,Oysters recalled due to Salmonella,"Oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
August 2, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:
Microbiological - Salmonella…",2018-08-02,Microbiological - Salmonella,Retail,The Great Little Harbour Seafood Company Ltd.,"Nova Scotia, Ontario, Possibly National",Class 2
167,1122,https://recalls-rappels.canada.ca/en/alert-recall/potato-chips-imported-han-ka-export-import-ltd-recalled-due-undeclared-milk,Potato Chips imported by Han-Ka Export-Import Ltd. recalled due to undeclared milk,"Potato Chips imported by Han-Ka Export-Import Ltd. recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 2, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall…",2018-08-02,Allergen - Milk,Retail,Han-Ka Export Import Ltd.,"Alberta, British Columbia, Ontario",Class 2
168,1123,https://recalls-rappels.canada.ca/en/alert-recall/wulama-brand-fish-tofu-and-want-want-brand-shake-jelly-products-recalled-due,Wulama brand Fish Tofu and Want Want brand Shake Jelly products recalled due to undeclared allergens,"Wulama brand Fish Tofu and Want Want brand Shake Jelly products recalled due to undeclared allergens      
       
  
                        
             
Starting date:
July 27, 2018
Type of communication:
Recall
Alert sub-type…",2018-07-27,"Allergen - Egg, Allergen - Milk, Allergen - Sesame Seeds",Retail,AJ International Trading,Ontario,Class 1
169,1124,https://recalls-rappels.canada.ca/en/alert-recall/prana-biologique-brand-dried-figs-recalled-due-presence-insects,Prana Biologique brand Dried Figs recalled due to presence of insects,"Prana Biologique brand Dried Figs recalled due to presence of insects      
       
  
                        
             
Starting date:
July 24, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2018-07-24,Extraneous Material,"Hotel/Restaurant/Institutional, Retail",Prana Biovégétaliens Inc.,National,Class 3
170,1125,https://recalls-rappels.canada.ca/en/alert-recall/pepperidge-farm-brand-goldfish-flavour-blasted-xtreme-cheddar-crackers-recalled-due,Pepperidge Farm brand Goldfish Flavour Blasted Xtreme Cheddar Crackers recalled due to Salmonella,"Pepperidge Farm brand Goldfish Flavour Blasted Xtreme Cheddar Crackers recalled due to Salmonella      
       
  
                        
             
Starting date:
July 23, 2018
Type of communication:
Recall
Alert sub-type:…",2018-07-23,Microbiological - Salmonella,Retail,Campbell Company of Canada,National,Class 2
171,1127,https://recalls-rappels.canada.ca/en/alert-recall/christie-brand-ritz-bits-sandwiches-cheese-and-pizza-flavours-recalled-due-salmonella,Christie brand Ritz Bits Sandwiches (Cheese and Pizza Flavours) recalled due to Salmonella,"Christie brand Ritz Bits Sandwiches (Cheese and Pizza Flavours) recalled due to Salmonella      
       
  
                        
             
Starting date:
July 20, 2018
Type of communication:
Recall
Alert sub-type:
Food…",2018-07-20,Microbiological - Salmonella,Consumer,Mondelēz Canada,National,Class 2
172,1128,https://recalls-rappels.canada.ca/en/alert-recall/certain-no-name-brand-chicken-nuggets-recalled-due-salmonella,Certain No Name brand Chicken Nuggets recalled due to Salmonella,"Certain No Name brand Chicken Nuggets recalled due to Salmonella      
       
  
                        
             
Starting date:
July 20, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2018-07-20,Microbiological - Salmonella,Consumer,Loblaw Companies Limited,National,Class 1
173,1129,https://recalls-rappels.canada.ca/en/alert-recall/blindman-brewing-brand-lemons-limes-fruited-kettle-sour-recalled-due-swelling-and,Blindman Brewing brand Lemons & Limes Fruited Kettle Sour recalled due to swelling and bursting cans,"Blindman Brewing brand Lemons & Limes Fruited Kettle Sour recalled due to swelling and bursting cans      
       
  
                        
             
Starting date:
July 20, 2018
Type of communication:
Recall
Alert sub-…",2018-07-20,Microbiological - Non harmful (Quality/Spoilage),Retail,Blindman Brewing,"Alberta, Manitoba, Saskatchewan",Class 3
174,1130,https://recalls-rappels.canada.ca/en/alert-recall/cedar-brand-spreads-recalled-due-undeclared-sesame-and-soy,Cedar brand spreads recalled due to undeclared sesame and soy,"Cedar brand spreads recalled due to undeclared sesame and soy      
       
  
                        
             
Starting date:
July 16, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2018-07-16,"Allergen - Sesame Seeds, Allergen - Soy",Retail,Cedar Juice,National,Class 2
175,1131,https://recalls-rappels.canada.ca/en/alert-recall/europe-s-best-brand-field-berry-mixes-recalled-due-salmonella,Europe's Best brand Field Berry Mixes recalled due to Salmonella,"Europe's Best brand Field Berry Mixes recalled due to Salmonella      
       
  
                        
             
Starting date:
July 13, 2018
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2018-07-13,Microbiological - Salmonella,Retail,"Hain Celestial Canada, ULC",National,Class 2
176,1132,https://recalls-rappels.canada.ca/en/alert-recall/sunny-fruit-brand-organic-figs-recalled-due-presence-insects,Sunny Fruit brand Organic Figs recalled due to presence of insects,"Sunny Fruit brand Organic Figs recalled due to presence of insects      
       
  
                        
             
Starting date:
July 13, 2018
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2018-07-13,Extraneous Material,Retail,"CJR Wholesale Grocers Ltd., Farm Boy 2012 Inc., Johnvince Foods Distribution L.P., Loblaws Head Office, Longo Brothers Fruit Markets Inc., Metro Ontario Inc., TJX Canada",National,Class 3
