,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
166,3234,https://recalls-rappels.canada.ca/en/alert-recall/certain-grimm-s-fine-foods-brand-pizza-pack-may-contain-listeria-monocytogenes,Certain Grimm's Fine Foods brand Pizza Pack may contain Listeria monocytogenes,"Certain Grimm's Fine Foods brand Pizza Pack may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard…",2013-10-04,Microbiological - Listeria,Retail,"Direct Plus Food Group, a division of Premium Brands Operating Limited Partnership","Alberta, British Columbia",Class 1
167,3235,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-almonds-armella-duo-brand-hazelnut-spread-milk-and-cocoa,Undeclared almonds in Armella Duo brand Hazelnut Spread with Milk and Cocoa,"Undeclared almonds in Armella Duo brand Hazelnut Spread with Milk and Cocoa      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Updated Allergy Alert…",2013-10-04,Allergen - Tree Nut,Retail,Dollarama Inc.,National,Class 1
168,3236,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-kraft-brand-shake-n-bake-cajun-coating-mix,Undeclared mustard in Kraft brand Shake'n Bake Cajun Coating Mix,"Undeclared mustard in Kraft brand Shake'n Bake Cajun Coating Mix      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-10-04,Allergen - Mustard,Retail,Kraft Canada Inc.,National,Class 1
169,3237,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-and-milk-certain-sanritsu-brand-products,Undeclared egg and milk in certain Sanritsu brand products,"Undeclared egg and milk in certain Sanritsu brand products      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen -…",2013-10-04,"Allergen - Egg, Allergen - Milk",Retail,T&T Supermarket Inc.,"Alberta, British Columbia, Ontario",Class 2
170,3238,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-certain-lounsbury-and-cedarvale-brand-extra-hot-prepared-horseradish,Undeclared egg in certain Lounsbury and Cedarvale brand Extra Hot Prepared Horseradish,"Undeclared egg in certain Lounsbury and Cedarvale brand Extra Hot Prepared Horseradish      
       
  
                        
             
Starting date:
October 3, 2013
Type of communication:
Recall
Alert sub-type:
Allergy…",2013-10-03,Allergen - Egg,"Retail, Hotel/Restaurant/Institutional",Lounsbury Foods Limited,National,Class 2
171,3239,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-certain-baldwin-st-kosher-brand-frankfurters,Undeclared Mustard in certain Baldwin St. Kosher brand Frankfurters,"Undeclared Mustard in certain Baldwin St. Kosher brand Frankfurters      
       
  
                        
             
Starting date:
October 2, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-10-02,Allergen - Mustard,Retail,Perl's Fine Foods,"Alberta, British Columbia, Ontario, Possibly National, Quebec",Class 1
172,3240,https://recalls-rappels.canada.ca/en/alert-recall/certain-compliments-brand-super-8-beef-burgers-may-contain-e-coli-o157h7-bacteria,Certain Compliments brand Super 8 Beef Burgers may contain E. coli O157:H7 bacteria,"Certain Compliments brand Super 8 Beef Burgers may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
October 2, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard…",2013-10-02,Microbiological - E. coli O157,Retail,Belmont Meats Ltd.,"Prince Edward Island, New Brunswick, Nova Scotia, Ontario, Newfoundland and Labrador",Class 1
173,3241,https://recalls-rappels.canada.ca/en/alert-recall/certain-original-brand-original-halloween-kiss-candies-sold-bulk-may-contain-harmful,Certain Original brand Original Halloween Kiss Candies sold in bulk may contain harmful pieces of metal,"Certain Original brand Original Halloween Kiss Candies sold in bulk may contain harmful pieces of metal      
       
  
                        
             
Starting date:
October 2, 2013
Type of communication:
Recall
Alert sub-…",2013-10-02,Extraneous Material,Retail,"Original Foods, Quebec division",National,Class 2
174,3242,https://recalls-rappels.canada.ca/en/alert-recall/certain-cortas-brand-canned-mallow-products-are-recalled,Certain Cortas brand canned mallow products are recalled,"Certain Cortas brand canned mallow products are recalled      
       
  
                        
             
Starting date:
September 30, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-09-30,Microbiological - Other,Retail,Phoenicia Group Inc.,"Nova Scotia, Ontario, Quebec, Saskatchewan",Class 3
175,3243,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-shwartz-brand-apricot-mixed-fruit-preserves,Undeclared sulphites in certain Shwartz brand Apricot Mixed Fruit Preserves,"Undeclared sulphites in certain Shwartz brand Apricot Mixed Fruit Preserves      
       
  
                        
             
Starting date:
September 30, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-09-30,Allergen - Sulphites,Retail,Chai Center,Quebec,Class 3
176,3244,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-floating-leaf-brand-pancake-waffle-muffin-mix-wild-rice-flax,"Undeclared gluten in certain Floating Leaf brand Pancake, Waffle & Muffin Mix - Wild Rice & Flax","Undeclared gluten in certain Floating Leaf brand Pancake, Waffle & Muffin Mix - Wild Rice & Flax      
       
  
                        
             
Starting date:
September 30, 2013
Type of communication:
Recall
Alert…",2013-09-30,Allergen - Gluten,"Retail, Hotel/Restaurant/Institutional",5465461 Manitoba Inc.  (Shoal Lake Wild Rice),National,Class 3
177,3245,https://recalls-rappels.canada.ca/en/alert-recall/gluten-certain-frontera-brand-classic-fajita-skillet-sauce,Gluten in certain Frontera brand Classic Fajita Skillet Sauce,"Gluten in certain Frontera brand Classic Fajita Skillet Sauce      
       
  
                        
             
Starting date:
September 27, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-09-27,Allergen - Gluten,Retail,UNFI Canada Grocery West,"Alberta, British Columbia, Manitoba, Saskatchewan, Yukon",Class 3
178,3246,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-almonds-armella-brand-hazelnut-cocoa-spread,Undeclared almonds in Armella brand Hazelnut – Cocoa Spread,"Undeclared almonds in Armella brand Hazelnut – Cocoa Spread      
       
  
                        
             
Starting date:
September 25, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2013-09-25,Allergen - Tree Nut,Retail,Dollarama Inc.,National,Class 1
179,3247,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-dublin-s-pub-brand-irish-pub-style-apple-cider,Undeclared sulphites in certain Dublin's Pub brand Irish Pub-Style Apple Cider,"Undeclared sulphites in certain Dublin's Pub brand Irish Pub-Style Apple Cider      
       
  
                        
             
Starting date:
September 25, 2013
Type of communication:
Recall
Alert sub-type:
Allergy…",2013-09-25,Allergen - Sulphites,Retail,Vins Arista,"New Brunswick, Quebec",Class 3
180,3248,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-eggs-and-milk-certain-farm-boy-brand-plain-croissants-0,Undeclared eggs and milk in certain Farm Boy brand Plain Croissants,"Undeclared eggs and milk in certain Farm Boy brand Plain Croissants      
       
  
                        
             
Starting date:
September 25, 2013
Type of communication:
Recall
Alert sub-type:
Updated Allergy Alert…",2013-09-25,"Allergen - Egg, Allergen - Milk",Retail,Farm Boy 2012 Inc.,Ontario,Class 2
184,3250,https://recalls-rappels.canada.ca/en/alert-recall/certain-frisco-s-queen-victoria-and-metro-brands-spinach-may-contain-salmonella,"Certain Frisco's, Queen Victoria and Metro brands spinach may contain Salmonella bacteria","Certain Frisco's, Queen Victoria and Metro brands spinach may contain Salmonella bacteria      
       
  
                        
             
Starting date:
September 23, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-23,Microbiological - Salmonella,Retail,Ippolito Fruit & Produce Ltd.,"Ontario, Possibly National, Quebec",Class 2
185,3251,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria-4,Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 23, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-23,Microbiological - Other,Hotel/Restaurant/Institutional,Daily Seafood Inc.,Ontario,Class 2
249,3253,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-almonds-milk-and-sulphites-certain-sensations-brand-asian-supreme-salad,"Undeclared almonds, milk and sulphites in certain Sensations brand Asian Supreme Salad Kits","Undeclared almonds, milk and sulphites in certain Sensations brand Asian Supreme Salad Kits      
       
  
                        
             
Starting date:
September 21, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-21,"Allergen - Milk, Allergen - Sulphites, Allergen - Tree Nut",Retail,Sobeys Inc.,"Alberta, British Columbia, Prince Edward Island, Manitoba, New Brunswick, Nova Scotia, Ontario, Saskatchewan, Newfoundland and Labrador, Northwest Territories",Class 2
250,3254,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-and-milk-certain-sanritsu-brand-sesame-cookies,Undeclared egg and milk in certain Sanritsu brand Sesame Cookies,"Undeclared egg and milk in certain Sanritsu brand Sesame Cookies      
       
  
                        
             
Starting date:
September 20, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-09-20,"Allergen - Egg, Allergen - Milk",Retail,T&T Supermarket Inc.,Ontario,Class 2
251,3255,https://recalls-rappels.canada.ca/en/alert-recall/certain-gort-s-gouda-cheese-farm-brand-mild-gouda-may-contain-e-coli-o157h7-bacteria,Certain Gort's Gouda Cheese Farm brand Mild Gouda may contain E. coli O157:H7 bacteria,"Certain Gort's Gouda Cheese Farm brand Mild Gouda may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
September 19, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-19,Microbiological - E. coli O157,Retail,Gort's Gouda Cheese Farm (EST 4478),"British Columbia, Possibly National",Class 1
252,3256,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-bob-s-red-mill-brand-sweet-white-sorghum-flour-3,Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour,"Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour      
       
  
                        
             
Starting date:
September 18, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-09-18,Allergen - Gluten,Retail,UNFI Canada Central Region,"Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec, Newfoundland and Labrador",Class 3
277,3257,https://recalls-rappels.canada.ca/en/alert-recall/certain-gort-s-gouda-cheese-farm-brand-raw-milk-cheeses-may-contain-e-coli-o157h7,Certain Gort's Gouda Cheese Farm brand raw milk cheeses may contain E. coli O157:H7 bacteria,"Certain Gort's Gouda Cheese Farm brand raw milk cheeses may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
September 17, 2013
Type of communication:
Recall
Alert sub-…",2013-09-17,Microbiological - E. coli O157,Retail,Gort's Gouda Cheese Farm (EST 4478),"Alberta, British Columbia, Possibly National",Class 1
278,3259,https://recalls-rappels.canada.ca/en/alert-recall/certain-encore-gourmet-brand-ground-cinnamon-recalled,Certain Encore Gourmet brand Ground Cinnamon is recalled,"Certain Encore Gourmet brand Ground Cinnamon is recalled      
       
  
                        
             
Starting date:
September 16, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Other
Hazard…",2013-09-16,Other,Retail,Altius Spices and Seasonings Inc.,National,Class 3
279,3264,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-blue-marsh-farm-kitchen-brand-jams-and-jellies,Undeclared sulphites in certain Blue Marsh Farm & Kitchen brand jams and jellies,"Undeclared sulphites in certain Blue Marsh Farm & Kitchen brand jams and jellies      
       
  
                        
             
Starting date:
September 13, 2013
Type of communication:
Recall
Alert sub-type:
Allergy…",2013-09-13,Allergen - Sulphites,8314,Blue Marsh Farm & Kitchen,Nova Scotia,Class 3
280,3265,https://recalls-rappels.canada.ca/en/alert-recall/certain-canotier-isle-cheese-may-contain-listeria-monocytogenes,Certain Le Canotier De L'isle Cheese may contain Listeria monocytogenes,"Certain Le Canotier De L'isle Cheese may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
September 13, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard…",2013-09-13,Microbiological - Listeria,Retail,Société coopérative agricole de l’Île-aux-Grues,Quebec,Class 1
281,3269,https://recalls-rappels.canada.ca/en/alert-recall/certain-pc-blue-menu-brand-chili-products-are-recalled,Certain PC Blue Menu brand Chili products are recalled,"Certain PC Blue Menu brand Chili products are recalled      
       
  
                        
             
Starting date:
September 10, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-09-10,Microbiological - Other,Retail,Loblaw Companies Limited,National,Class 3
282,3270,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-soy-certain-christie-brand-rice-thins,Undeclared soy in certain Christie brand Rice Thins,"Undeclared soy in certain Christie brand Rice Thins      
       
  
                        
             
Starting date:
September 10, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Soy…",2013-09-10,Allergen - Soy,Retail,Mondelez Canada Inc.,National,Class 3
283,3271,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-super-3-produce-brand-lychees,Undeclared Sulphites in certain Super 3 Produce brand lychees,"Undeclared Sulphites in certain Super 3 Produce brand lychees      
       
  
                        
             
Starting date:
September 10, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-09-10,Allergen - Sulphites,Retail,Super Three Produce,Ontario,Class 3
284,3273,https://recalls-rappels.canada.ca/en/alert-recall/certain-neal-brothers-foods-brand-salsa-recalled-due-qualityspoilage-issue,Certain Neal Brothers Foods brand Salsa is recalled due to a quality/spoilage issue,"Certain Neal Brothers Foods brand Salsa is recalled due to a quality/spoilage issue      
       
  
                        
             
Starting date:
September 6, 2013
Type of communication:
Recall
Alert sub-type:
Notification…",2013-09-06,Microbiological - Non harmful (Quality/Spoilage),8294,Select Food Products Ltd.,National,Class 3
285,3274,https://recalls-rappels.canada.ca/en/alert-recall/certain-fresh-sprouts-brand-fresh-bean-sprouts-are-recalled,Certain Fresh Sprouts brand Fresh Bean Sprouts are recalled,"Certain Fresh Sprouts brand Fresh Bean Sprouts are recalled      
       
  
                        
             
Starting date:
September 6, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-09-06,Microbiological - Non harmful (Quality/Spoilage),Retail,Fresh Sprouts,"New Brunswick, Nova Scotia, Ontario, Quebec",Class 3
286,3276,https://recalls-rappels.canada.ca/en/alert-recall/certain-cedar-brand-tahina-products-may-contain-salmonella-bacteria,Certain Cedar brand Tahina products may contain Salmonella bacteria,"Certain Cedar brand Tahina products may contain Salmonella bacteria      
       
  
                        
             
Starting date:
August 31, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert…",2013-08-31,Microbiological - Salmonella,Retail,Phoenicia Group Inc.,"Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Ontario, Possibly National, Quebec",Class 2
287,3277,https://recalls-rappels.canada.ca/en/alert-recall/certain-tahini-products-sold-sesameco-st-laurent-quebec-may-contain-salmonella,"Certain Tahini products sold by Sesameco in St-Laurent, Quebec may contain Salmonella bacteria","Certain Tahini products sold by Sesameco in St-Laurent, Quebec may contain Salmonella bacteria      
       
  
                        
             
Starting date:
August 31, 2013
Type of communication:
Recall
Alert sub-type:…",2013-08-31,Microbiological - Salmonella,Retail,Sesameco,"Possibly National, Quebec",Class 2
288,3278,https://recalls-rappels.canada.ca/en/alert-recall/certain-canada-garden-brand-tahini-may-contain-salmonella,Certain Canada Garden brand Tahini may contain Salmonella,"Certain Canada Garden brand Tahini may contain Salmonella      
       
  
                        
             
Starting date:
August 30, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-08-30,Microbiological - Salmonella,Hotel/Restaurant/Institutional,Clic International Inc.,"Ontario, Possibly National",Class 2
289,3279,https://recalls-rappels.canada.ca/en/alert-recall/certain-royal-command-brand-tahini-paste-may-contain-salmonella,Certain Royal Command brand Tahini Paste may contain Salmonella,"Certain Royal Command brand Tahini Paste may contain Salmonella      
       
  
                        
             
Starting date:
August 30, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-08-30,Microbiological - Salmonella,Hotel/Restaurant/Institutional,Qualifirst Foods Ltd.,National,Class 2
290,3281,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-good-health-natural-foods-brand-crinkle-chips-0,Undeclared gluten in certain Good Health Natural Foods brand Crinkle Chips,"Undeclared gluten in certain Good Health Natural Foods brand Crinkle Chips      
       
  
                        
             
Starting date:
August 29, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-08-29,Allergen - Gluten,Retail,Procon Canada 2000 Inc.,National,Class 3
294,3283,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-teng-yuan-hong-brand-red-dates,Undeclared sulphites in certain Teng Yuan Hong brand red dates,"Undeclared sulphites in certain Teng Yuan Hong brand red dates      
       
  
                        
             
Starting date:
August 27, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2013-08-27,Allergen - Sulphites,Retail,99 Supermarket Ltd.,Alberta,Class 2
295,3284,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-orion-brand-potato-chips,Undeclared milk in certain Orion brand potato chips,"Undeclared milk in certain Orion brand potato chips      
       
  
                        
             
Starting date:
August 26, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Milk…",2013-08-26,Allergen - Milk,Retail,Fukuda Trading Co. Ltd.,"Alberta, British Columbia, Possibly National",Class 3
296,3285,https://recalls-rappels.canada.ca/en/alert-recall/certain-sunspun-brand-chunk-light-tuna-recalled,Certain Sunspun brand Chunk Light Tuna is recalled,"Certain Sunspun brand Chunk Light Tuna is recalled      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2013-08-23,Microbiological - Other,Retail,Loblaw Companies Limited,National,Class 3
297,3287,https://recalls-rappels.canada.ca/en/alert-recall/certain-baynes-sound-oyster-co-ltd-brand-pacific-oysters-may-contain-marine-biotoxin,Certain Baynes Sound Oyster Co. Ltd. brand pacific oysters may contain marine biotoxin,"Certain Baynes Sound Oyster Co. Ltd. brand pacific oysters may contain marine biotoxin      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:…",2013-08-23,Marine Biotoxin,Retail,Baynes Sound Oyster Co. Ltd.,"British Columbia, Ontario",Class 3
298,3288,https://recalls-rappels.canada.ca/en/alert-recall/certain-limca-sweetened-carbonated-beverage-may-contain-yeasts-and-moulds,Certain Limca sweetened carbonated beverage may contain yeasts and moulds,"Certain Limca sweetened carbonated beverage may contain yeasts and moulds      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2013-08-23,Microbiological - Non harmful (Quality/Spoilage),Retail,Quality Natural Foods Canada Inc.,National,Class 3
299,3289,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-orion-brand-italian-gratin-flavoured-italian-potato-chips,Undeclared milk in certain Orion brand Italian Gratin flavoured Italian potato chips,"Undeclared milk in certain Orion brand Italian Gratin flavoured Italian potato chips      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-08-23,Allergen - Milk,Retail,Fukuda Trading Co. Ltd.,"Alberta, British Columbia, Possibly National",Class 2
300,3290,https://recalls-rappels.canada.ca/en/alert-recall/certain-nutty-bean-brand-chickpea-snacks-are-recalled,Certain Nutty Bean brand chickpea snacks are recalled,"Certain Nutty Bean brand chickpea snacks are recalled      
       
  
                        
             
Starting date:
August 22, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Labelling
Hazard…",2013-08-22,Labelling,Retail,Les Aliments Colinex,"Ontario, Quebec",Class 3
301,3291,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-hometown-and-genuine-bakery-deli-catering-brands-bread,Undeclared milk in certain Hometown and Genuine Bakery Deli & Catering brands of bread products,"Undeclared milk in certain Hometown and Genuine Bakery Deli & Catering brands of bread products      
       
  
                        
             
Starting date:
August 22, 2013
Type of communication:
Recall
Alert sub-type…",2013-08-22,Allergen - Milk,Retail,Genuine Bakery & Catering,Ontario,Class 1
302,3292,https://recalls-rappels.canada.ca/en/alert-recall/certain-al-khaleej-brand-dates-may-contain-insects,Certain Al Khaleej brand dates may contain insects,"Certain Al Khaleej brand dates may contain insects      
       
  
                        
             
Starting date:
August 22, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous Material…",2013-08-22,Extraneous Material,Retail,A & O International,Ontario,Class 3
303,3293,https://recalls-rappels.canada.ca/en/alert-recall/certain-kirkland-brand-chicken-breasts-are-recalled,Certain Kirkland brand chicken breasts are recalled,"Certain Kirkland brand chicken breasts are recalled      
       
  
                        
             
Starting date:
August 20, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2013-08-20,Microbiological - Non harmful (Quality/Spoilage),Retail,Exceldor Avicole Cooperative,"Ontario, Quebec",Class 3
304,3295,https://recalls-rappels.canada.ca/en/alert-recall/certain-lick-s-brand-guk-sauce-recalled-due-qualityspoilage-issue,Certain Lick's brand Guk sauce is recalled due to a quality/spoilage issue,"Certain Lick's brand Guk sauce is recalled due to a quality/spoilage issue      
       
  
                        
             
Starting date:
August 19, 2013
Type of communication:
Recall
Alert sub-type:
Notification…",2013-08-19,Microbiological - Non harmful (Quality/Spoilage),Retail,Select Food Products Ltd.,Ontario,Class 3
305,3296,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-perugina-brand-chocolate-products,Undeclared milk in certain Perugina brand chocolate products,"Undeclared milk in certain Perugina brand chocolate products      
       
  
                        
             
Starting date:
August 17, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2013-08-17,Allergen - Milk,Retail,Aurora Importing & Distributing Ltd.,"Alberta, British Columbia, Manitoba, Ontario, Possibly National, Quebec",Class 3
306,3297,https://recalls-rappels.canada.ca/en/alert-recall/certain-ben-s-brand-bread-products-may-contain-glass-fragments,Certain Ben's brand bread products may contain glass fragments,"Certain Ben's brand bread products may contain glass fragments      
       
  
                        
             
Starting date:
August 17, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-08-17,Extraneous Material,Retail,Canada Bread Co. Ltd.,"Prince Edward Island, New Brunswick, Nova Scotia",Class 2
307,3298,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-certain-margaritaville-sweet-french-style-dressing,Undeclared mustard in certain Margaritaville Sweet French Style Dressing,"Undeclared mustard in certain Margaritaville Sweet French Style Dressing      
       
  
                        
             
Starting date:
August 16, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory…",2013-08-16,Allergen - Mustard,Retail,Elite International Foods Inc.,National,Class 1
308,3299,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-and-hazelnuts-certain-spartak-russian-language-brand-aerated-chocolate,Undeclared milk and hazelnuts in certain Spartak (in Russian language) brand Aerated Chocolate Bar Spartak with Cognac Flavor,"Undeclared milk and hazelnuts in certain Spartak (in Russian language) brand Aerated Chocolate Bar Spartak with Cognac Flavor      
       
  
                        
             
Starting date:
August 16, 2013
Type of…",2013-08-16,"Allergen - Milk, Allergen - Tree Nut",Retail,Wonderberry North America,"British Columbia, Ontario, Possibly National, Quebec",Class 1
309,3300,https://recalls-rappels.canada.ca/en/alert-recall/certain-raw-oysters-and-clams-harvested-british-columbia-may-contain-paralytic,Certain raw oysters and clams harvested in British Columbia may contain paralytic shellfish toxin,"Certain raw oysters and clams harvested in British Columbia may contain paralytic shellfish toxin      
       
  
                        
             
Starting date:
August 16, 2013
Type of communication:
Recall
Alert sub-type:…",2013-08-16,"Marine Biotoxin, Microbiological - Other",Retail,"Albion Fisheries Ltd. (Richmond), Clear Bay Fisheries Inc., Evening Cove Oyster Processing Ltd., Pacific Rim Shellfish (2003) Corporation","Alberta, British Columbia, Possibly National",Class 1
310,3301,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-mom-s-brand-products,Undeclared sulphites in certain Mom's brand products,"Undeclared sulphites in certain Mom's brand products      
       
  
                        
             
Starting date:
August 16, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen -…",2013-08-16,Allergen - Sulphites,Retail,McFadgen's Bakery,"Prince Edward Island, New Brunswick, Nova Scotia, Newfoundland and Labrador",Class 3
311,3302,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-gocmez-brand-dried-apricots,Undeclared sulphites in certain Gocmez brand dried apricots,"Undeclared sulphites in certain Gocmez brand dried apricots      
       
  
                        
             
Starting date:
August 16, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen -…",2013-08-16,Allergen - Sulphites,"Retail, Warehouse",Sunco Foods Inc.,"Alberta, British Columbia",Class 2
312,3303,https://recalls-rappels.canada.ca/en/alert-recall/certain-clic-al-nakhil-and-al-koura-brand-tahina-products-may-contain-salmonella,"Certain Clic, Al Nakhil and Al Koura brand Tahina products may contain Salmonella bacteria","Certain Clic, Al Nakhil and Al Koura brand Tahina products may contain Salmonella bacteria      
       
  
                        
             
Starting date:
August 16, 2013
Type of communication:
Recall
Alert sub-type:
Health…",2013-08-16,Microbiological - Salmonella,Retail,"Clic International Inc., Les Entreprises Amira Inc.",National,Class 2
313,3304,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-thomashaas-brand-confections,Undeclared sulphites in certain ThomasHaas brand confections,"Undeclared sulphites in certain ThomasHaas brand confections      
       
  
                        
             
Starting date:
August 15, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2013-08-15,Allergen - Sulphites,Retail,ThomasHaas Chocolate,National,Class 3
314,3305,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-and-wheat-haechandle-brand-soybean-paste-jaeresic,Undeclared mustard and wheat in Haechandle brand Soybean Paste (Jaeresic),"Undeclared mustard and wheat in Haechandle brand Soybean Paste (Jaeresic)      
       
  
                        
             
Starting date:
August 14, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-08-14,"Allergen - Mustard, Allergen - Wheat",Hotel/Restaurant/Institutional,21 Century Trading Inc.,British Columbia,Class 3
315,3306,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-elise-brand-truffles,Undeclared Gluten in certain Elise brand truffles,"Undeclared Gluten in certain Elise brand truffles      
       
  
                        
             
Starting date:
August 14, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Gluten…",2013-08-14,Allergen - Gluten,Retail,ITFC Importers & Distributors,Ontario,Class 3
316,3307,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-country-traditions-frozen-food-outlet-brand-chicken-pies,Undeclared mustard in Country Traditions Frozen Food Outlet brand chicken pies,"Undeclared mustard in Country Traditions Frozen Food Outlet brand chicken pies      
       
  
                        
             
Starting date:
August 13, 2013
Type of communication:
Recall
Alert sub-type:
Updated Health…",2013-08-13,Allergen - Mustard,Retail,Country Tradition Frozen Foods,Ontario,Class 1
