,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
86,478,https://recalls-rappels.canada.ca/en/alert-recall/provigo-brand-ground-beef-products-recalled-due-e-coli-o157,Provigo brand ground beef products recalled due to E. coli O157,"Provigo brand ground beef products recalled due to E. coli O157      
       
  
                        
             
Starting date:
September 27, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory…",2020-09-27,Microbiological - E. coli O157,Retail,JBS Food Canada,Quebec,Class 1
87,479,https://recalls-rappels.canada.ca/en/alert-recall/happy-planet-brand-berkeley-butternut-squash-soup-and-thai-coconut-soup-recalled-due,Happy Planet brand Berkeley Butternut Squash Soup and Thai Coconut Soup recalled due to spoilage,"Happy Planet brand Berkeley Butternut Squash Soup and Thai Coconut Soup recalled due to spoilage      
       
  
                        
             
Starting date:
September 25, 2020
Type of communication:
Recall
Alert sub-type…",2020-09-25,Microbiological - Non harmful (Quality/Spoilage),Retail,Happy Planet Foods Inc.,National,Class 3
88,480,https://recalls-rappels.canada.ca/en/alert-recall/butchers-choice-brand-medium-ground-beef-butcher-pack-recalled-due-pieces-plastic,Butchers Choice brand Medium Ground Beef Butcher Pack recalled due to pieces of plastic,"Butchers Choice brand Medium Ground Beef Butcher Pack recalled due to pieces of plastic      
       
  
                        
             
Starting date:
September 25, 2020
Type of communication:
Recall
Alert sub-type:…",2020-09-25,Extraneous Material,Retail,Loblaw Companies Limited,New Brunswick,Class 2
89,481,https://recalls-rappels.canada.ca/en/alert-recall/shirakiku-brand-black-fungus-kikurage-recalled-due-salmonella,Shirakiku brand Black Fungus (Kikurage) recalled due to Salmonella,"Shirakiku brand Black Fungus (Kikurage) recalled due to Salmonella      
       
  
                        
             
Starting date:
September 24, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2020-09-24,Microbiological - Salmonella,Hotel/Restaurant/Institutional,"Wismettac Asian Foods, Inc.","Alberta, British Columbia, Manitoba, Possibly National",Class 1
90,482,https://recalls-rappels.canada.ca/en/alert-recall/certain-manila-clams-may-be-unsafe-due-marine-biotoxin-which-causes-paralytic-0,Certain Manila clams may be unsafe due to a marine biotoxin which causes Paralytic Shellfish Poisoning (PSP),"Certain Manila clams may be unsafe due to a marine biotoxin which causes Paralytic Shellfish Poisoning (PSP)      
       
  
                        
             
Starting date:
September 24, 2020
Type of communication:
Recall…",2020-09-24,Marine Biotoxin,Retail,Evergreen International Foodstuffs Ltd.,"Alberta, British Columbia, Ontario, Possibly National",Class 1
91,483,https://recalls-rappels.canada.ca/en/alert-recall/pc-brand-chicken-strips-gluten-free-recalled-due-undeclared-glutenwheat-0,PC brand chicken strips – gluten free recalled due to undeclared gluten/wheat,"PC brand chicken strips – gluten free recalled due to undeclared gluten/wheat      
       
  
                        
             
Starting date:
September 24, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food…",2020-09-24,"Allergen - Gluten, Allergen - Wheat",Consumer,Loblaw Companies Limited,"Alberta, British Columbia, Yukon",Class 1
92,484,https://recalls-rappels.canada.ca/en/alert-recall/sunsprout-brand-micro-greens-alfalfa-onion-and-alfalfa-radish-recalled-due-salmonella,"Sunsprout brand Micro – Greens, Alfalfa & Onion and Alfalfa & Radish recalled due to Salmonella","Sunsprout brand Micro – Greens, Alfalfa & Onion and Alfalfa & Radish recalled due to Salmonella      
       
  
                        
             
Starting date:
September 22, 2020
Type of communication:
Recall
Alert…",2020-09-22,Microbiological - Salmonella,Consumer,Sunsprout Natural Foods,Ontario,Class 1
93,485,https://recalls-rappels.canada.ca/en/alert-recall/certain-manila-clams-may-be-unsafe-due-marine-biotoxin-which-causes-paralytic,Certain Manila clams may be unsafe due to a marine biotoxin which causes Paralytic Shellfish Poisoning,"Certain Manila clams may be unsafe due to a marine biotoxin which causes Paralytic Shellfish Poisoning      
       
  
                        
             
Starting date:
September 22, 2020
Type of communication:
Recall
Alert…",2020-09-22,Marine Biotoxin,Retail,Evergreen International Foodstuffs Ltd.,"British Columbia, Ontario",Class 1
94,486,https://recalls-rappels.canada.ca/en/alert-recall/sprouts-alive-brand-and-sunsprout-brand-micro-greens-alfalfa-recalled-due-salmonella,Sprouts Alive brand and Sunsprout brand Micro – Greens Alfalfa recalled due to Salmonella,"Sprouts Alive brand and Sunsprout brand Micro – Greens Alfalfa recalled due to Salmonella      
       
  
                        
             
Starting date:
September 19, 2020
Type of communication:
Recall
Alert sub-type:…",2020-09-19,Microbiological - Salmonella,Consumer,Sunsprout Natural Foods,Ontario,Class 1
95,487,https://recalls-rappels.canada.ca/en/alert-recall/kootenay-co-op-brand-beef-sausages-and-burgers-recalled-due-possible-presence-pieces,Kootenay Co-op brand beef sausages and burgers recalled due to possible presence of pieces of metal and plastic,"Kootenay Co-op brand beef sausages and burgers recalled due to possible presence of pieces of metal and plastic      
       
  
                        
             
Starting date:
September 18, 2020
Type of communication:
Recall…",2020-09-18,Extraneous Material,Retail,Kootenay Co-op,British Columbia,Class 2
96,488,https://recalls-rappels.canada.ca/en/alert-recall/pc-blue-menu-brand-artichoke-asiago-dip-recalled-due-undeclared-egg,PC Blue Menu brand Artichoke & Asiago Dip recalled due to undeclared egg,"PC Blue Menu brand Artichoke & Asiago Dip recalled due to undeclared egg      
       
  
                        
             
Starting date:
September 18, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-09-18,Allergen - Egg,Retail,Loblaw Companies Limited,National,Class 1
97,489,https://recalls-rappels.canada.ca/en/alert-recall/certain-goodfood-brand-roasted-sweet-potato-power-bowls-recalled-due-undeclared,"Certain Goodfood brand Roasted Sweet Potato Power Bowls recalled due to undeclared almonds, pecans, wheat and gluten","Certain Goodfood brand Roasted Sweet Potato Power Bowls recalled due to undeclared almonds, pecans, wheat and gluten      
       
  
                        
             
Starting date:
September 17, 2020
Type of communication:…",2020-09-17,"Allergen - Tree Nut, Allergen - Wheat, Gluten",Retail,Goodfood Market Corp.,"Prince Edward Island, New Brunswick, Nova Scotia, Ontario, Quebec",Class 1
98,490,https://recalls-rappels.canada.ca/en/alert-recall/life-smart-brand-organic-microwave-popping-corn-recalled-due-pieces-glass,Life Smart brand (Organic) Microwave Popping Corn recalled due to pieces of glass,"Life Smart brand (Organic) Microwave Popping Corn recalled due to pieces of glass      
       
  
                        
             
Starting date:
September 17, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-09-17,Extraneous Material,Retail,Gilster Mary Lee Corporation,Quebec,Class 3
99,491,https://recalls-rappels.canada.ca/en/alert-recall/preferred-popcorn-llc-brand-organic-popcorn-recalled-due-pieces-glass,"Preferred Popcorn, LLC brand Organic Popcorn recalled due to pieces of glass","Preferred Popcorn, LLC brand Organic Popcorn recalled due to pieces of glass      
       
  
                        
             
Starting date:
September 10, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-09-10,Extraneous Material,Retail,Ingredients Plus Distribution Inc.,British Columbia,Class 3
100,492,https://recalls-rappels.canada.ca/en/alert-recall/famous-foods-brand-organic-popcorn-recalled-due-pieces-glass,Famous Foods brand Organic Popcorn recalled due to pieces of glass,"Famous Foods brand Organic Popcorn recalled due to pieces of glass      
       
  
                        
             
Starting date:
September 10, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2020-09-10,Extraneous Material,Retail,Famous Foods,British Columbia,Class 3
101,493,https://recalls-rappels.canada.ca/en/alert-recall/frank-brand-milk-chocolate-covered-raisins-recalled-due-undeclared-peanut,Frank brand Milk Chocolate Covered Raisins recalled due to undeclared peanut,"Frank brand Milk Chocolate Covered Raisins recalled due to undeclared peanut      
       
  
                        
             
Starting date:
September 3, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2020-09-03,Allergen - Peanut,Retail,Canadian Tire Corporation of Canada,National,Class 3
102,494,https://recalls-rappels.canada.ca/en/alert-recall/pc-brand-chicken-strips-gluten-free-recalled-due-undeclared-glutenwheat,PC brand chicken strips - gluten free recalled due to undeclared gluten/wheat,"PC brand chicken strips - gluten free recalled due to undeclared gluten/wheat      
       
  
                        
             
Starting date:
August 31, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2020-08-31,"Allergen - Gluten, Allergen - Wheat",Consumer,Loblaw Companies Limited,National,Class 1
103,495,https://recalls-rappels.canada.ca/en/alert-recall/certain-vegetarian-spring-rolls-recalled-due-undeclared-monosodium-glutamate-msg,Certain Vegetarian Spring Rolls recalled due to undeclared monosodium glutamate (MSG),"Certain Vegetarian Spring Rolls recalled due to undeclared monosodium glutamate (MSG)      
       
  
                        
             
Starting date:
August 31, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-08-31,"Allergen - Other, Chemical",Hotel/Restaurant/Institutional,Diana Distribution Centre Ltd.,Ontario,Class 3
104,496,https://recalls-rappels.canada.ca/en/alert-recall/possible-undeclared-gluten-pc-brand-chicken-strips-gluten-free,Possible undeclared gluten in PC brand chicken strips – gluten free,"Possible undeclared gluten in PC brand chicken strips – gluten free      
       
  
                        
             
Starting date:
August 29, 2020
Type of communication:
Advisory
Alert sub-type:
Consumer Advisory…",2020-08-29,Gluten,Consumer,--,National,--
105,497,https://recalls-rappels.canada.ca/en/alert-recall/picoudi-brand-microgreens-recalled-due-salmonella,Picoudi brand microgreens recalled due to Salmonella,"Picoudi brand microgreens recalled due to Salmonella      
       
  
                        
             
Starting date:
August 28, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2020-08-28,Microbiological - Salmonella,Retail,Les Jardins Picoudi,"New Brunswick, Quebec",Class 2
106,498,https://recalls-rappels.canada.ca/en/alert-recall/dom-duarte-brand-emagrecimento-tea-recalled-due-non-permitted-food-ingredients,Dom Duarte brand Emagrecimento Tea recalled due to non-permitted food ingredients,"Dom Duarte brand Emagrecimento Tea recalled due to non-permitted food ingredients      
       
  
                        
             
Starting date:
August 27, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-08-27,Non-permitted Food Ingredients,Retail,Unicer Foods Ltd.,"Alberta, Manitoba, Ontario, Quebec",Class 2
107,499,https://recalls-rappels.canada.ca/en/alert-recall/taylor-farms-brand-bbq-ranch-chopped-kit-salad-recalled-due-undeclared-sesame-and,Taylor Farms brand BBQ Ranch Chopped Kit (Salad) recalled due to undeclared sesame and wheat,"Taylor Farms brand BBQ Ranch Chopped Kit (Salad) recalled due to undeclared sesame and wheat      
       
  
                        
             
Starting date:
August 27, 2020
Type of communication:
Recall
Alert sub-type:
Food…",2020-08-27,"Allergen - Gluten, Allergen - Sesame Seeds, Allergen - Wheat",Retail,Sobeys Inc.,"Alberta, British Columbia, Prince Edward Island, Manitoba, New Brunswick, Nova Scotia, Ontario, Saskatchewan, Newfoundland and Labrador",Class 3
108,500,https://recalls-rappels.canada.ca/en/alert-recall/whole-foods-brand-pot-pies-recalled-due-undeclared-milk,Whole Foods brand Pot Pies recalled due to undeclared milk,"Whole Foods brand Pot Pies recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 27, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2020-08-27,Allergen - Milk,Retail,Whole Foods Market,British Columbia,Class 2
109,501,https://recalls-rappels.canada.ca/en/alert-recall/bento-express-brand-vegetable-california-roll-recalled-due-undeclared-salmon-pollock,"Bento Express brand Vegetable California Roll recalled due to undeclared salmon, pollock and crab","Bento Express brand Vegetable California Roll recalled due to undeclared salmon, pollock and crab      
       
  
                        
             
Starting date:
August 26, 2020
Type of communication:
Recall
Alert sub-type:…",2020-08-26,"Allergen - Crustacean/Shellfish, Allergen - Fish",Retail,Bento Inc.,"Manitoba, Ontario, Saskatchewan",Class 3
110,502,https://recalls-rappels.canada.ca/en/alert-recall/golosa-di-puglia-brand-burrata-buffalo-milk-cheese-recalled-due-generic-e-coli,La Golosa di Puglia brand Burrata with Buffalo Milk (cheese) recalled due to generic E. coli,"La Golosa di Puglia brand Burrata with Buffalo Milk (cheese) recalled due to generic E. coli      
       
  
                        
             
Starting date:
August 25, 2020
Type of communication:
Recall
Alert sub-type:…",2020-08-25,Microbiological - Other,Retail,Fruiterie Milano,Quebec,Class 2
111,503,https://recalls-rappels.canada.ca/en/alert-recall/brandt-brand-mini-spicy-cheese-sausage-recalled-due-listeria-monocytogenes,Brandt brand mini spicy cheese sausage recalled due to Listeria monocytogenes,"Brandt brand mini spicy cheese sausage recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
August 24, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2020-08-24,Microbiological - Listeria,Retail,G. Brandt Meat Packers Ltd.,"Ontario, Quebec, Saskatchewan",Class 1
112,504,https://recalls-rappels.canada.ca/en/alert-recall/fresh-imported-peaches-recalled-prima-wawona-may-be-unsafe-due-salmonella,Fresh imported peaches recalled by Prima Wawona may be unsafe due to Salmonella,"Fresh imported peaches recalled by Prima Wawona may be unsafe due to Salmonella      
       
  
                        
             
Starting date:
August 22, 2020
Type of communication:
Advisory
Alert sub-type:
Consumer…",2020-08-22,Microbiological - Salmonella,Retail and Hotel/Restaurant/Institutional,"Burnac Produce, Canadawide Fruits Inc., Federated Co-Operatives Ltd., Fresh Taste Produce Ltd., Greenfield Produce Ltd., Loblaw Companies Limited, Metro Ontario Inc., Metro Richelieu Inc., North American Produce Buyers Ltd., Prima Wawona, Star Produce Ltd.",Possibly National,Class 1
113,505,https://recalls-rappels.canada.ca/en/alert-recall/summ-brand-chicken-gyoza-dumplings-recalled-due-pieces-bone,Summ! brand Chicken Gyoza Dumplings recalled due to pieces of bone,"Summ! brand Chicken Gyoza Dumplings recalled due to pieces of bone      
       
  
                        
             
Starting date:
August 21, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2020-08-21,Extraneous Material,"Retail, Hotel/Restaurant/Institutional",Fine Choice Foods Ltd.,"Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador",Class 2
114,506,https://recalls-rappels.canada.ca/en/alert-recall/livefit-brand-penne-meatballs-recalled-due-undeclared-egg-milk-and-soy,"LiveFit brand Penne & Meatballs recalled due to undeclared egg, milk and soy","LiveFit brand Penne & Meatballs recalled due to undeclared egg, milk and soy      
       
  
                        
             
Starting date:
August 21, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-08-21,"Allergen - Egg, Allergen - Milk, Allergen - Soy",Consumer,LiveFit Foods,Ontario,Class 3
115,507,https://recalls-rappels.canada.ca/en/alert-recall/canesp-global-distributions-sl-inc-brand-oysters-recalled-due-vibrio-parahaemolyticus,Canesp Global Distributions S.L. Inc. brand Oysters recalled due to Vibrio parahaemolyticus,"Canesp Global Distributions S.L. Inc. brand Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
August 21, 2020
Type of communication:
Recall
Alert sub-type:…",2020-08-21,Microbiological - Other,Hotel/Restaurant/Institutional,Aqua Delights,Nova Scotia,Class 3
116,508,https://recalls-rappels.canada.ca/en/alert-recall/shredded-cheese-mix-recalled-due-s-aureus,Shredded Cheese Mix recalled due to S. aureus,"Shredded Cheese Mix recalled due to S. aureus      
       
  
                        
             
Starting date:
August 20, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2020-08-20,Microbiological - Staphylococcus aureus,Hotel/Restaurant/Institutional,Les Aliments Karnie Inc.,Quebec,Class 2
117,509,https://recalls-rappels.canada.ca/en/alert-recall/okf-brand-rice-milk-original-recalled-due-undeclared-milk,OKF brand Rice Milk Original recalled due to undeclared milk,"OKF brand Rice Milk Original recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 19, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen…",2020-08-19,Allergen - Milk,Consumer,Kam Wah Resources Co. Ltd.,"Ontario, Possibly National, Quebec",Class 1
118,510,https://recalls-rappels.canada.ca/en/alert-recall/pengsheng-brand-oil-preserved-cabbage-leaf-recalled-due-undeclared-sesame,Pengsheng brand Oil Preserved Cabbage Leaf recalled due to undeclared sesame,"Pengsheng brand Oil Preserved Cabbage Leaf recalled due to undeclared sesame      
       
  
                        
             
Starting date:
August 19, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2020-08-19,Allergen - Sesame Seeds,Retail,Uncle T Foods Inc.,"Alberta, British Columbia, Ontario",Class 1
119,511,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-cheeses-recalled-due-generic-e-coli,Various brands of Cheeses recalled due to generic E. coli,"Various brands of Cheeses recalled due to generic E. coli      
       
  
                        
             
Starting date:
August 17, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2020-08-17,Microbiological - Other,Retail,La Vache à Maillotte,Quebec,Class 2
120,512,https://recalls-rappels.canada.ca/en/alert-recall/modern-brand-tarragon-remoulade-and-modern-meat-brand-modern-crab-cakes-made-onions,Modern brand Tarragon Remoulade and Modern Meat brand Modern 'Crab' Cakes made with onions grown by Thomson International Inc. recalled due to Salmonella,"Modern brand Tarragon Remoulade and Modern Meat brand Modern 'Crab' Cakes made with onions grown by Thomson International Inc. recalled due to Salmonella      
       
  
                        
             
Starting…",2020-08-14,Microbiological - Salmonella,Consumer,The Modern Meat Inc.,"British Columbia, Manitoba, Possibly National",Class 1
121,513,https://recalls-rappels.canada.ca/en/alert-recall/krown-brand-red-and-yellow-onions-grown-thomson-international-inc-and-imported-usa,Krown brand red and yellow onions grown by Thomson International Inc. and imported from the USA recalled due to Salmonella,"Krown brand red and yellow onions grown by Thomson International Inc. and imported from the USA recalled due to Salmonella      
       
  
                        
             
Starting date:
August 12, 2020
Type of communication…",2020-08-12,Microbiological - Salmonella,Consumer,Krown Produce Inc.,"Alberta, British Columbia, Northwest Territories, Nunavut, Saskatchewan",Class 1
122,514,https://recalls-rappels.canada.ca/en/alert-recall/galleria-supermarket-brand-prepared-meals-recalled-due-pieces-plastic,Galleria Supermarket brand Prepared Meals recalled due to pieces of plastic,"Galleria Supermarket brand Prepared Meals recalled due to pieces of plastic      
       
  
                        
             
Starting date:
August 12, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-08-12,Extraneous Material,Retail,Galleria Supermarket,Ontario,Class 2
123,515,https://recalls-rappels.canada.ca/en/alert-recall/sunsprout-brand-micro-greens-alfalfa-radish-may-be-unsafe-due-salmonella,Sunsprout brand Micro - Greens Alfalfa & Radish may be unsafe due to Salmonella,"Sunsprout brand Micro - Greens Alfalfa & Radish may be unsafe due to Salmonella      
       
  
                        
             
Starting date:
August 11, 2020
Type of communication:
Advisory
Alert sub-type:
Food Safety…",2020-08-11,Microbiological - Salmonella,Retail,Sunsprout Natural Foods,Ontario,Class 2
124,516,https://recalls-rappels.canada.ca/en/alert-recall/red-yellow-white-and-sweet-yellow-onions-grown-thomson-international-inc-and-0,"Red, yellow, white, and sweet yellow onions grown by Thomson International Inc. and imported from the USA recalled due to Salmonella","Red, yellow, white, and sweet yellow onions grown by Thomson International Inc. and imported from the USA recalled due to Salmonella      
       
  
                        
             
Starting date:
August 7, 2020
Type of…",2020-08-07,Microbiological - Salmonella,Consumer,"Botsis Fruits & Vegetables Inc., Brenn-B Farms Ltd., Costco Wholesale Canada Ltd., Fresh Forward Inc., Freshpoint Canada Inc., Fruiticana Produce Ltd., Krown Produce Inc., Persia Foods Products Inc., Seoul Trading Corp., Sewa Enterprises Ltd., Sysco Canada Inc.","Alberta, British Columbia, Manitoba, New Brunswick, Newfoundland and Labrador, Northwest Territories, Nova Scotia, Ontario, Possibly National, Quebec, Saskatchewan, Yukon, Nunavut",Class 1
128,517,https://recalls-rappels.canada.ca/en/alert-recall/various-products-made-onions-grown-thomson-international-inc-recalled-due-salmonella,Various products made with onions grown by Thomson International Inc. recalled due to Salmonella,"Various products made with onions grown by Thomson International Inc. recalled due to Salmonella      
       
  
                        
             
Starting date:
August 7, 2020
Type of communication:
Recall
Alert sub-type:…",2020-08-07,Microbiological - Salmonella,"Consumer, Hotel/Restaurant/Institutional","Copperside Foods Ltd., Fresh is Best Salsa and Company, Sobeys Capital Inc.","Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
129,518,https://recalls-rappels.canada.ca/en/alert-recall/jim-m-koo-produce-brand-yellow-and-red-onions-recalled-due-salmonella,Jim M. Koo Produce brand Yellow and Red Onions recalled due to Salmonella,"Jim M. Koo Produce brand Yellow and Red Onions recalled due to Salmonella      
       
  
                        
             
Starting date:
August 7, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2020-08-07,Microbiological - Salmonella,Hotel/Restaurant/Institutional,Jim M. Koo Produce Ltd.,British Columbia,Class 1
130,519,https://recalls-rappels.canada.ca/en/alert-recall/sobeys-brand-herb-marinade-recalled-due-salmonella,Sobeys brand Herb Marinade recalled due to Salmonella,"Sobeys brand Herb Marinade recalled due to Salmonella      
       
  
                        
             
Starting date:
August 7, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2020-08-07,Microbiological - Salmonella,Hotel/Restaurant/Institutional,Kitchen Partners Limited,"Alberta, British Columbia, Manitoba",Class 1
131,520,https://recalls-rappels.canada.ca/en/alert-recall/freshpoint-foodservice-brand-red-and-jumbo-onions-grown-thomson-international-inc-and,Freshpoint Foodservice brand red and jumbo onions grown by Thomson International Inc. and imported from the USA recalled due to Salmonella,"Freshpoint Foodservice brand red and jumbo onions grown by Thomson International Inc. and imported from the USA recalled due to Salmonella      
       
  
                        
             
Starting date:
August 6, 2020
Type…",2020-08-06,Microbiological - Salmonella,Retail,Freshpoint Foodservice,"British Columbia, Nunavut",Class 1
132,521,https://recalls-rappels.canada.ca/en/alert-recall/imperial-fresh-brand-onion-white-diced-38-recalled-due-salmonella,"Imperial Fresh brand Onion white diced 3/8"" recalled due to Salmonella","Imperial Fresh brand Onion white diced 3/8"" recalled due to Salmonella      
       
  
                        
             
Starting date:
August 5, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-08-05,Microbiological - Salmonella,Hotel/Restaurant/Institutional,Freshpoint Freshcuts,Saskatchewan,Class 1
133,523,https://recalls-rappels.canada.ca/en/alert-recall/red-onions-imported-usa-sysco-western-canada-recalled-due-salmonella,Red onions imported from the USA by Sysco in Western Canada recalled due to Salmonella,"Red onions imported from the USA by Sysco in Western Canada recalled due to Salmonella      
       
  
                        
             
Starting date:
July 30, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-07-30,Microbiological - Salmonella,Consumer,Sysco,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan",Class 1
134,524,https://recalls-rappels.canada.ca/en/alert-recall/grimm-s-fine-foods-brand-grimm-s-bavarian-bacon-cheddar-smokies-recalled-due-pieces,Grimm's Fine Foods brand Grimm's Bavarian Bacon & Cheddar Smokies recalled due to pieces of metal,"Grimm's Fine Foods brand Grimm's Bavarian Bacon & Cheddar Smokies recalled due to pieces of metal      
       
  
                        
             
Starting date:
July 29, 2020
Type of communication:
Recall…",2020-07-29,Extraneous Material,Retail,SJ Fine Foods Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 3
135,525,https://recalls-rappels.canada.ca/en/alert-recall/eska-brand-natural-spring-water-recalled-due-pieces-plastic,Eska brand Natural Spring Water recalled due to pieces of plastic,"Eska brand Natural Spring Water recalled due to pieces of plastic      
       
  
                        
             
Starting date:
July 28, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2020-07-28,Extraneous Material,Warehouse,Eska Inc.,Quebec,Class 3
136,526,https://recalls-rappels.canada.ca/en/alert-recall/selection-brand-chocolate-drink-mix-recalled-due-undeclared-milk-0,Selection brand Chocolate Drink Mix recalled due to undeclared milk,"Selection brand Chocolate Drink Mix recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 28, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2020-07-28,Allergen - Milk,Retail,Metro Ontario Inc.,"Ontario, Quebec",Class 2
140,527,https://recalls-rappels.canada.ca/en/alert-recall/president-s-choice-brand-beefless-undeniable-burgers-recalled-due-presence-pieces-wood,President's Choice brand Beefless Undeniable Burgers recalled due to presence of pieces of wood,"President's Choice brand Beefless Undeniable Burgers recalled due to presence of pieces of wood      
       
  
                        
             
Starting date:
July 15, 2020
Type of communication:
Recall
Alert sub-type…",2020-07-15,Extraneous Material,Retail,Loblaw Companies Limited,National,Class 2
141,529,https://recalls-rappels.canada.ca/en/alert-recall/daiya-brand-classic-vanilla-creme-non-dairy-frozen-dessert-recalled-due-undeclared-0,Daiya brand Classic Vanilla Creme Non-Dairy Frozen Dessert recalled due to undeclared milk,"Daiya brand Classic Vanilla Creme Non-Dairy Frozen Dessert recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 7, 2020
Type of communication:
Recall
Alert sub-type:
Updated…",2020-07-07,Allergen - Milk,Retail,Daiya Foods Inc.,"Alberta, British Columbia, Manitoba, Possibly National, Saskatchewan",Class 1
145,530,https://recalls-rappels.canada.ca/en/alert-recall/gourmet-sauvage-and-forbes-wild-foods-brand-mustard-products-recalled-due-undeclared,Gourmet Sauvage and Forbes Wild Foods brand mustard products recalled due to undeclared sulphites,"Gourmet Sauvage and Forbes Wild Foods brand mustard products recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
July 7, 2020
Type of communication:
Recall
Alert sub-type:…",2020-07-07,Allergen - Sulphites,Retail,Gourmet Sauvage,"Ontario, Quebec",Class 3
146,531,https://recalls-rappels.canada.ca/en/alert-recall/gourmet-sauvage-brand-mustard-products-recalled-due-undeclared-sulphites,Gourmet Sauvage brand mustard products recalled due to undeclared sulphites,"Gourmet Sauvage brand mustard products recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
July 6, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2020-07-06,Allergen - Sulphites,Retail,Gourmet Sauvage,"Ontario, Quebec",Class 2
147,533,https://recalls-rappels.canada.ca/en/alert-recall/okf-brand-rice-drink-original-recalled-due-undeclared-milk,OKF brand Rice Drink Original recalled due to undeclared milk,"OKF brand Rice Drink Original recalled due to undeclared milk      
       
  
                        
             
Starting date:
June 30, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2020-06-30,Allergen - Milk,Consumer,Dollarama S.E.C /L.P.,National,Class 1
148,534,https://recalls-rappels.canada.ca/en/alert-recall/fresh-express-brand-salad-products-recalled-due-cyclospora,Fresh Express brand salad products recalled due to Cyclospora,"Fresh Express brand salad products recalled due to Cyclospora      
       
  
                        
             
Starting date:
June 29, 2020
Type of communication:
Recall
Alert sub-type:
Correction - Food Recall Warning…",2020-06-29,Microbiological - Other,Retail,"Crescent Multi-Foods, Federated Co-Operatives Ltd., Fresh Express, Walmart Canada Corp.",National,Class 2
149,535,https://recalls-rappels.canada.ca/en/alert-recall/salad-products-recalled-due-cyclospora,Salad products recalled due to Cyclospora,"Salad products recalled due to Cyclospora      
       
  
                        
             
Starting date:
June 28, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:
Microbiological - Other…",2020-06-28,Microbiological - Other,Retail,"Crescent Multi-Foods, Federated Co-Operatives Ltd., Fresh Express, Walmart Canada Corp.",National,Class 2
150,537,https://recalls-rappels.canada.ca/en/alert-recall/mampster-brand-and-super-vege-brand-old-fashion-punjabi-biscuits-and-fresh-cookies,Mampster brand and Super Vege brand Old Fashion Punjabi Biscuits and Fresh Cookies recalled due to off odour and off taste,"Mampster brand and Super Vege brand Old Fashion Punjabi Biscuits and Fresh Cookies recalled due to off odour and off taste      
       
  
                        
             
Starting date:
June 22, 2020
Type of communication:…",2020-06-22,Other,Retail,Super Vege Pizza Inc.,"British Columbia, Ontario",Class 3
