,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
97,1379,https://recalls-rappels.canada.ca/en/alert-recall/dynawhey-brand-and-maximus-brand-whey-protein-recalled-due-undeclared-milk,Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk,"Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 11, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2017-10-11,Allergen - Milk,Retail,Direct Nutrisciences Inc.,National,Class 3
98,1381,https://recalls-rappels.canada.ca/en/alert-recall/chagnon-brand-cultured-butter-haute-yamaska-recalled-due-generic-e-coli,Chagnon brand Cultured Butter de la Haute-Yamaska recalled due to generic E. coli,"Chagnon brand Cultured Butter de la Haute-Yamaska recalled due to generic E. coli      
       
  
                        
             
Starting date:
October 3, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-10-03,Microbiological - Other,"Hotel/Restaurant/Institutional, Retail",Laiterie Chagnon Ltee.,Quebec,Class 2
99,1382,https://recalls-rappels.canada.ca/en/alert-recall/wolfgang-puck-brand-creamy-butternut-squash-organic-soup-recalled-due-undeclared,Wolfgang Puck brand Creamy Butternut Squash Organic Soup recalled due to undeclared mustard,"Wolfgang Puck brand Creamy Butternut Squash Organic Soup recalled due to undeclared mustard      
       
  
                        
             
Starting date:
October 2, 2017
Type of communication:
Recall
Alert sub-type:
Food…",2017-10-02,Allergen - Mustard,Retail,Campbell Soup Company,"British Columbia, Ontario, Possibly National",Class 1
100,1383,https://recalls-rappels.canada.ca/en/alert-recall/vea-world-recipes-brand-seed-cracker-mexican-garden-herbs-flavour-recalled-due,Véa World Recipes brand Seed Cracker Mexican Garden Herbs Flavour recalled due to undeclared sesame,"Véa World Recipes brand Seed Cracker Mexican Garden Herbs Flavour recalled due to undeclared sesame      
       
  
                        
             
Starting date:
September 30, 2017
Type of communication:
Recall
Alert sub-…",2017-09-30,Allergen - Sesame Seeds,Retail,Mondelez Canada Inc.,National,Class 2
101,1384,https://recalls-rappels.canada.ca/en/alert-recall/too-corny-brand-salt-vinegar-flavoured-gourmet-popcorn-recalled-due-undeclared-milk,Too Corny brand Salt & Vinegar Flavoured Gourmet Popcorn recalled due to undeclared milk,"Too Corny brand Salt & Vinegar Flavoured Gourmet Popcorn recalled due to undeclared milk      
       
  
                        
             
Starting date:
September 29, 2017
Type of communication:
Recall
Alert sub-type:…",2017-09-29,Allergen - Milk,Consumer,Too Corny Gourmet Popcorn,Alberta,Class 1
102,1385,https://recalls-rappels.canada.ca/en/alert-recall/daia-brand-deglet-nour-dates-recalled-due-presence-insects,Daïa brand Deglet Nour Dates recalled due to presence of insects,"Daïa brand Deglet Nour Dates recalled due to presence of insects      
       
  
                        
             
Starting date:
September 29, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-09-29,Extraneous Material,Retail,Phoenicia Group Inc.,"Manitoba, Ontario, Quebec",Class 3
103,1386,https://recalls-rappels.canada.ca/en/alert-recall/sandhills-point-brand-howards-cove-shellfish-brand-and-cooke-s-cove-brand-oysters,"Sandhills Point brand, Howards Cove Shellfish brand, and Cooke's Cove brand Oysters recalled due to Vibrio parahaemolyticus","Sandhills Point brand, Howards Cove Shellfish brand, and Cooke's Cove brand Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
September 29, 2017
Type of…",2017-09-29,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Howard's Cove Shellfish Ltd.,Quebec,Class 3
104,1387,https://recalls-rappels.canada.ca/en/alert-recall/verona-brand-giant-lady-fingers-recalled-due-undeclared-milk,Verona brand Giant Lady Fingers recalled due to undeclared milk,"Verona brand Giant Lady Fingers recalled due to undeclared milk      
       
  
                        
             
Starting date:
September 27, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-09-27,Allergen - Milk,Retail,Numage Québec Inc.,"Ontario, Quebec, Alberta",Class 2
105,1388,https://recalls-rappels.canada.ca/en/alert-recall/aman-s-brand-masar-whole-crimson-lentil-recalled-due-undeclared-wheat,Aman's brand Masar Whole Crimson Lentil recalled due to undeclared wheat,"Aman's brand Masar Whole Crimson Lentil recalled due to undeclared wheat      
       
  
                        
             
Starting date:
September 27, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-09-27,"Allergen - Gluten, Allergen - Wheat",Retail,Quality International Foods Ltd.,Ontario,Class 2
109,1389,https://recalls-rappels.canada.ca/en/alert-recall/catelli-brand-fusilli-gluten-free-recalled-due-extraneous-material,Catelli brand Fusilli Gluten Free recalled due to extraneous material,"Catelli brand Fusilli Gluten Free recalled due to extraneous material      
       
  
                        
             
Starting date:
September 27, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2017-09-27,Extraneous Material,"Retail, Hotel/Restaurant/Institutional",Corporation d'Aliments Catelli (Ronzoni Foods),National,Class 3
110,1390,https://recalls-rappels.canada.ca/en/alert-recall/ri-wang-food-brand-meat-and-fish-products-recalled-due-undeclared-milk-egg-and-soy,"Ri Wang Food brand meat and fish products recalled due to undeclared milk, egg and soy","Ri Wang Food brand meat and fish products recalled due to undeclared milk, egg and soy      
       
  
                        
             
Starting date:
September 21, 2017
Type of communication:
Recall
Alert sub-type:
Updated…",2017-09-21,"Allergen - Egg, Allergen - Milk, Allergen - Soy",Retail,Canda Six Fortune Enterprise Co. Ltd.,National,Class 1
111,1391,https://recalls-rappels.canada.ca/en/alert-recall/simplot-brand-traditional-tater-gems-recalled-due-pieces-plastic,Simplot brand Traditional Tater Gems recalled due to pieces of plastic,"Simplot brand Traditional Tater Gems recalled due to pieces of plastic      
       
  
                        
             
Starting date:
September 21, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2017-09-21,Extraneous Material,Warehouse,Dot Foods Canada Inc.,Alberta,Class 2
112,1392,https://recalls-rappels.canada.ca/en/alert-recall/secret-maurice-brand-soft-surface-ripened-cheese-recalled-due-generic-e-coli-0,Le Secret de Maurice brand Soft Surface Ripened Cheese recalled due to generic E. coli,"Le Secret de Maurice brand Soft Surface Ripened Cheese recalled due to generic E. coli      
       
  
                        
             
Starting date:
September 21, 2017
Type of communication:
Recall
Alert sub-type:…",2017-09-21,Microbiological - Other,Retail,La Maison d'affinage Maurice Dufour Inc.,Quebec,Class 2
113,1393,https://recalls-rappels.canada.ca/en/alert-recall/daia-brand-dattes-dates-deglet-nour-recalled-due-presence-insects,Daïa brand Dattes – Dates Deglet Nour recalled due to presence of insects,"Daïa brand Dattes – Dates Deglet Nour recalled due to presence of insects      
       
  
                        
             
Starting date:
September 19, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-09-19,Extraneous Material,Retail,Phoenicia Products,"Manitoba, Ontario, Quebec",Class 3
114,1394,https://recalls-rappels.canada.ca/en/alert-recall/monde-saveurs-brand-mayo-recalled-due-yeast,Un monde de saveurs brand mayo recalled due to yeast,"Un monde de saveurs brand mayo recalled due to yeast      
       
  
                        
             
Starting date:
September 18, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological…",2017-09-18,Microbiological - Non harmful (Quality/Spoilage),Retail,9179-3323 Québec Inc.,Quebec,Class 3
115,1396,https://recalls-rappels.canada.ca/en/alert-recall/ri-wang-food-brand-chinese-brand-sausages-recalled-due-undeclared-milk,Ri Wang Food brand Chinese Brand sausages recalled due to undeclared milk,"Ri Wang Food brand Chinese Brand sausages recalled due to undeclared milk      
       
  
                        
             
Starting date:
September 15, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2017-09-15,Allergen - Milk,Retail,Canda Six Fortune Enterprise Co. Ltd.,National,Class 1
116,1397,https://recalls-rappels.canada.ca/en/alert-recall/love-child-organics-brand-baby-s-first-buckwheat-chia-organic-infant-cereal-recalled,Love Child Organics brand Baby's First Buckwheat + Chia Organic Infant Cereal recalled due to undeclared gluten,"Love Child Organics brand Baby's First Buckwheat + Chia Organic Infant Cereal recalled due to undeclared gluten      
       
  
                        
             
Starting date:
September 14, 2017
Type of communication:…",2017-09-14,Allergen - Gluten,Retail,Greenspace Brands,National,Class 2
120,1399,https://recalls-rappels.canada.ca/en/alert-recall/pti-brand-yellow-split-peas-recalled-due-presence-insects,PTI brand Yellow Split Peas recalled due to presence of insects,"PTI brand Yellow Split Peas recalled due to presence of insects      
       
  
                        
             
Starting date:
September 11, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-09-11,Extraneous Material,Retail,PTI Foods,"Ontario, Quebec",Class 3
121,1400,https://recalls-rappels.canada.ca/en/alert-recall/fanny-bay-oysters-brand-oysters-recalled-due-vibrio-parahaemolyticus-0,Fanny Bay Oysters brand Oysters recalled due to Vibrio parahaemolyticus,"Fanny Bay Oysters brand Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
September 6, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2017-09-06,Microbiological - Other,Retail,Taylor Shellfish Canada ULC,"Alberta, British Columbia, Ontario, Quebec",Class 3
122,1401,https://recalls-rappels.canada.ca/en/alert-recall/shore-lunch-brand-fish-breadingbatter-mix-recalled-due-salmonella,Shore Lunch brand Fish Breading/Batter Mix recalled due to Salmonella,"Shore Lunch brand Fish Breading/Batter Mix recalled due to Salmonella      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			September 1, 2017				
		 
			Type…",2017-09-01,Microbiological - Salmonella,Consumer,"Cav-Tal Foods Ltd., Charles Fidler & Son Ltd., National Importers Canada Ltd.",National,Class 2
123,1402,https://recalls-rappels.canada.ca/en/alert-recall/double-horse-brand-vermicelli-payasam-recalled-due-undeclared-wheat,Double Horse brand Vermicelli Payasam recalled due to undeclared wheat,"Double Horse brand Vermicelli Payasam recalled due to undeclared wheat      
       
  
                        
             
Starting date:
September 1, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2017-09-01,"Allergen - Gluten, Allergen - Wheat",Retail,Mithra Impex,"Alberta, Ontario",Class 3
124,1403,https://recalls-rappels.canada.ca/en/alert-recall/fortune-bay-oysters-brand-oysters-recalled-due-vibrio-parahaemolyticus,Fortune Bay Oysters brand Oysters recalled due to Vibrio parahaemolyticus,"Fortune Bay Oysters brand Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
September 1, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-09-01,Microbiological - Other,Retail,Red Beard Shellfish Company,Prince Edward Island,Class 3
125,1404,https://recalls-rappels.canada.ca/en/alert-recall/ziranwei-brand-dried-and-preserved-products-recalled-due-undeclared-sulphites,Ziranwei brand dried and preserved products recalled due to undeclared sulphites,"Ziranwei brand dried and preserved products recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
August 31, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-08-31,Allergen - Sulphites,Retail,Summer Star Trading Co. Ltd.,Ontario,Class 1
126,1405,https://recalls-rappels.canada.ca/en/alert-recall/schnitzer-brand-baguette-classic-recalled-due-pieces-plastic,Schnitzer brand Baguette Classic recalled due to pieces of plastic,"Schnitzer brand Baguette Classic recalled due to pieces of plastic      
       
  
                        
             
Starting date:
August 30, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-08-30,Extraneous Material,Retail,3935299 Canada Inc. (Gastronomie Nature),"Quebec, New Brunswick",Class 2
127,1406,https://recalls-rappels.canada.ca/en/alert-recall/jhc-brand-dried-betel-nut-recalled-due-non-permitted-food,JHC brand Dried Betel Nut recalled due to non-permitted food,"JHC brand Dried Betel Nut recalled due to non-permitted food      
       
  
                        
             
Starting date:
August 30, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Non-…",2017-08-30,Non-permitted Food Ingredients,Retail,Far East North America Food Ltd.,"British Columbia, Manitoba, Saskatchewan",Class 2
128,1407,https://recalls-rappels.canada.ca/en/alert-recall/president-s-choicer-blue-menu-trail-mix-recalled-due-undeclared-wheat-and-soy,President's Choice® Blue Menu Trail Mix recalled due to undeclared wheat and soy,"President's Choice® Blue Menu Trail Mix recalled due to undeclared wheat and soy      
       
  
                        
             
Starting date:
August 25, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-08-25,"Allergen - Soy, Allergen - Wheat",Consumer,Loblaw Companies Limited,National,Class 1
129,1408,https://recalls-rappels.canada.ca/en/alert-recall/sue-s-jerky-brand-sweet-sesame-pork-jerky-recalled-due-undeclared-fish,Sue's Jerky brand Sweet Sesame Pork Jerky recalled due to undeclared fish,"Sue's Jerky brand Sweet Sesame Pork Jerky recalled due to undeclared fish      
       
  
                        
             
Starting date:
August 25, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2017-08-25,Allergen - Fish,Retail,Soo Jerky Ltd.,"British Columbia, Ontario",Class 1
130,1409,https://recalls-rappels.canada.ca/en/alert-recall/hereford-brand-chopped-ham-recalled-due-bone-fragments,Hereford brand Chopped Ham recalled due to bone fragments,"Hereford brand Chopped Ham recalled due to bone fragments      
       
  
                        
             
Starting date:
August 24, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous…",2017-08-24,Extraneous Material,Retail,Weddel Ltd.,National,Class 3
131,1410,https://recalls-rappels.canada.ca/en/alert-recall/kirkland-signature-brand-organic-fortified-soy-beverage-original-recalled-due-swelling,Kirkland Signature brand Organic Fortified Soy Beverage Original recalled due to swelling Tetra Pak cartons,"Kirkland Signature brand Organic Fortified Soy Beverage Original recalled due to swelling Tetra Pak cartons      
       
  
                        
             
Starting date:
August 23, 2017
Type of communication:
Recall
Alert…",2017-08-23,Microbiological - Non harmful (Quality/Spoilage),Retail,Nutrisoya Foods Inc.,National,Class 3
132,1411,https://recalls-rappels.canada.ca/en/alert-recall/sweet-red-bean-drink-recalled-due-undeclared-gluten-0,Sweet Red Bean Drink recalled due to undeclared gluten,"Sweet Red Bean Drink recalled due to undeclared gluten      
       
  
                        
             
Starting date:
August 22, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory…",2017-08-22,Allergen - Gluten,Retail,Seoul Trading Corporation,"Alberta, British Columbia",Class 3
136,1412,https://recalls-rappels.canada.ca/en/alert-recall/recall-cancelled-7,Recall Cancelled,"Recall Cancelled      
       
  
                        
             
Starting date:
August 22, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:
Allergen - Tree Nut
Hazard…",2017-08-22,Allergen - Tree Nut,,Retail,11679,Class 3
137,1413,https://recalls-rappels.canada.ca/en/alert-recall/juliang-brand-peach-blossom-powder-beautifying-face-recalled-due-undeclared-soy,Juliang brand Peach Blossom Powder for Beautifying Face recalled due to undeclared soy,"Juliang brand Peach Blossom Powder for Beautifying Face recalled due to undeclared soy      
       
  
                        
             
Starting date:
August 22, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-08-22,Allergen - Soy,Retail,Juliang Healthy Food Ltd.,British Columbia,Class 3
138,1415,https://recalls-rappels.canada.ca/en/alert-recall/sophie-brand-chocolate-raspberry-mousse-cake-recalled-due-norovirus,par Sophie! brand Chocolate Raspberry Mousse Cake recalled due to norovirus,"par Sophie! brand Chocolate Raspberry Mousse Cake recalled due to norovirus      
       
  
                        
             
Starting date:
August 21, 2017
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2017-08-21,Microbiological - Other,Retail,Pâtisserie Jessica,Quebec,Class 3
139,1416,https://recalls-rappels.canada.ca/en/alert-recall/lucky-7-brand-2-1-instant-black-coffee-recalled-due-undeclared-milk,Lucky 7 brand 2 in 1 Instant Black Coffee recalled due to undeclared milk,"Lucky 7 brand 2 in 1 Instant Black Coffee recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 18, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2017-08-18,Allergen - Milk,Retail,D.J. Distributing,"Ontario, Quebec",Class 1
140,1417,https://recalls-rappels.canada.ca/en/alert-recall/provence-mixed-seasoning-recalled-kuo-hua-trading-co-ltd-due-undeclared-milk,Provence Mixed Seasoning recalled by Kuo Hua Trading Co. Ltd. due to undeclared milk,"Provence Mixed Seasoning recalled by Kuo Hua Trading Co. Ltd. due to undeclared milk      
       
  
                        
             
Starting date:
August 18, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-08-18,Allergen - Milk,Retail,Kuo Hua Trading Company Ltd.,"British Columbia, Ontario",Class 2
141,1418,https://recalls-rappels.canada.ca/en/alert-recall/wings-brand-japanese-style-noodles-recalled-due-undeclared-egg,Wings brand Japanese style noodles recalled due to undeclared egg,"Wings brand Japanese style noodles recalled due to undeclared egg      
       
  
                        
             
Starting date:
August 17, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-08-17,Allergen - Egg,11661,Quebec,"Retail, Hotel/Restaurant/Institutional",Class 2
142,1419,https://recalls-rappels.canada.ca/en/alert-recall/ngoma-brand-palm-oil-recalled-due-sudan-iv,Ngoma brand Palm Oil recalled due to Sudan IV,"Ngoma brand Palm Oil recalled due to Sudan IV      
       
  
                        
             
Starting date:
August 17, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Chemical
Hazard…",2017-08-17,Chemical,Retail,Afroleck Inc.,Quebec,Class 2
143,1420,https://recalls-rappels.canada.ca/en/alert-recall/trinity-bakeshop-brand-bakery-products-recalled-due-undeclared-allergens,Trinity Bakeshop brand bakery products recalled due to undeclared allergens,"Trinity Bakeshop brand bakery products recalled due to undeclared allergens      
       
  
                        
             
Starting date:
August 17, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2017-08-17,"Allergen - Gluten, Allergen - Milk, Allergen - Sulphites, Allergen - Wheat",Retail,Trinity Bakeshop Ltd.,Newfoundland and Labrador,Class 2
144,1421,https://recalls-rappels.canada.ca/en/alert-recall/redline-brewhouse-brand-raspberry-traffic-jam-ale-recalled-due-norovirus,Redline Brewhouse brand Raspberry Traffic Jam Ale recalled due to Norovirus,"Redline Brewhouse brand Raspberry Traffic Jam Ale recalled due to Norovirus      
       
  
                        
             
Starting date:
August 16, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-08-16,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Redline Brewhouse Inc.,Ontario,Class 3
145,1422,https://recalls-rappels.canada.ca/en/alert-recall/groupe-mty-brand-raspberry-coulis-recalled-due-norovirus,Groupe MTY brand Raspberry Coulis recalled due to Norovirus,"Groupe MTY brand Raspberry Coulis recalled due to Norovirus      
       
  
                        
             
Starting date:
August 16, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-08-16,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Hamel Inc.,Quebec,Class 3
146,1423,https://recalls-rappels.canada.ca/en/alert-recall/western-family-brand-cranberry-chipotle-spread-recalled-due-mould,Western Family brand Cranberry Chipotle Spread recalled due to mould,"Western Family brand Cranberry Chipotle Spread recalled due to mould      
       
  
                        
             
Starting date:
August 16, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-08-16,Microbiological - Non harmful (Quality/Spoilage),Retail,Something Special Deli Foods,"Alberta, British Columbia, Manitoba, Saskatchewan, Yukon",Class 3
147,1424,https://recalls-rappels.canada.ca/en/alert-recall/raspberry-mousse-cakes-recalled-due-norovirus,Raspberry mousse cakes recalled due to norovirus,"Raspberry mousse cakes recalled due to norovirus      
       
  
                        
             
Starting date:
August 16, 2017
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning
Subcategory:…",2017-08-16,Microbiological - Other,Consumer,"Pâtisserie Jessica Inc., Produits Pâtisserie Michaud Inc.","Alberta, British Columbia, Manitoba, New Brunswick, Newfoundland and Labrador, Possibly National, Quebec, Saskatchewan",Class 3
151,1425,https://recalls-rappels.canada.ca/en/alert-recall/kasih-brand-sesame-butter-and-halva-spread-recalled-due-undeclared-milk,Kasih brand Sesame Butter and Halva Spread recalled due to undeclared milk,"Kasih brand Sesame Butter and Halva Spread recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 14, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2017-08-14,Allergen - Milk,Retail,Salem Brothers,National,Class 2
152,1426,https://recalls-rappels.canada.ca/en/alert-recall/nabati-brand-chocolate-cookies-recalled-due-mould,Nabati brand Chocolate Cookies recalled due to mould,"Nabati brand Chocolate Cookies recalled due to mould      
       
  
                        
             
Starting date:
August 14, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2017-08-14,Microbiological - Non harmful (Quality/Spoilage),Retail,Nabati Foods Inc.,Alberta,Class 3
153,1427,https://recalls-rappels.canada.ca/en/alert-recall/gelsius-brand-frozen-raspberry-products-recalled-due-norovirus,Gelsius brand frozen raspberry products recalled due to Norovirus,"Gelsius brand frozen raspberry products recalled due to Norovirus      
       
  
                        
             
Starting date:
August 14, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-08-14,Microbiological - Other,Hotel/Restaurant/Institutional,Distribution Farinex (113712 Canada Inc.),"Ontario, Quebec",Class 3
154,1428,https://recalls-rappels.canada.ca/en/alert-recall/assi-brand-puffed-cereal-cookies-recalled-due-undeclared-wheat,Assi brand Puffed Cereal Cookies recalled due to undeclared wheat,"Assi brand Puffed Cereal Cookies recalled due to undeclared wheat      
       
  
                        
             
Starting date:
August 12, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-08-12,Allergen - Wheat,Retail,T-Brothers Food And Trading Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 2
158,1430,https://recalls-rappels.canada.ca/en/alert-recall/maple-lodge-farms-brand-chicken-frankfurters-and-zabiha-halal-brand-chicken,Maple Lodge Farms brand Chicken Frankfurters and Zabiha Halal brand Chicken Frankfurters may be unsafe due to the potential presence of bone fragments,"Maple Lodge Farms brand Chicken Frankfurters and Zabiha Halal brand Chicken Frankfurters may be unsafe due to the potential presence of bone fragments      
       
  
                        
             
Starting date:
August 11…",2017-08-11,Extraneous Material,Consumer,Maple Lodge Farms Ltd.,National,Class 2
159,1431,https://recalls-rappels.canada.ca/en/alert-recall/trinity-bakeshop-brand-cheesecake-brownies-recalled-due-undeclared-wheat,Trinity Bakeshop brand Cheesecake Brownies recalled due to undeclared wheat,"Trinity Bakeshop brand Cheesecake Brownies recalled due to undeclared wheat      
       
  
                        
             
Starting date:
August 11, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2017-08-11,"Allergen - Gluten, Allergen - Wheat",Retail,Trinity Bakeshop Ltd.,Newfoundland and Labrador,Class 3
160,1433,https://recalls-rappels.canada.ca/en/alert-recall/compliments-brand-white-old-cheddar-recalled-due-pieces-metal-and-plastic,Compliments brand White Old Cheddar recalled due to pieces of metal and plastic,"Compliments brand White Old Cheddar recalled due to pieces of metal and plastic      
       
  
                        
             
Starting date:
August 10, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-08-10,Extraneous Material,"Retail, Hotel/Restaurant/Institutional",Agropur Coopérative,"Ontario, Quebec",Class 3
161,1434,https://recalls-rappels.canada.ca/en/alert-recall/little-shemogue-oysters-brand-oysters-recalled-due-salmonella,Little Shemogue Oysters brand oysters recalled due to Salmonella,"Little Shemogue Oysters brand oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
August 10, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-08-10,Microbiological - Salmonella,Hotel/Restaurant/Institutional,South Shore Trading Co. Ltd.,Quebec,Class 2
162,1435,https://recalls-rappels.canada.ca/en/alert-recall/sawmill-bay-shellfish-company-ltd-brand-aquacultured-pacific-oysters-recalled-due,Sawmill Bay Shellfish Company Ltd. brand Aquacultured Pacific Oysters recalled due to Vibrio parahaemolyticus,"Sawmill Bay Shellfish Company Ltd. brand Aquacultured Pacific Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
August 8, 2017
Type of communication:
Recall
Alert…",2017-08-08,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Sawmill Bay Shellfish Company Ltd.,"Ontario, Quebec",Class 3
163,1436,https://recalls-rappels.canada.ca/en/alert-recall/little-shemogue-oysters-brand-oysters-recalled-due-vibrio-parahaemolyticus,Little Shemogue Oysters brand Oysters recalled due to Vibrio parahaemolyticus,"Little Shemogue Oysters brand Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
August 8, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-08-08,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",South Shore Trading Co. Ltd.,Quebec,Class 3
164,1437,https://recalls-rappels.canada.ca/en/alert-recall/gold-coast-brand-broccettes-broccoli-florettes-recalled-due-e-coli-o26,Gold Coast brand Broccettes - Broccoli Florettes recalled due to E. coli O26,"Gold Coast brand Broccettes - Broccoli Florettes recalled due to E. coli O26      
       
  
                        
             
Starting date:
August 3, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2017-08-03,Microbiological - Other,Retail,Costco Wholesale Canada Ltd.,British Columbia,Class 2
165,1438,https://recalls-rappels.canada.ca/en/alert-recall/golden-valley-brand-dates-recalled-due-presence-insects,Golden Valley brand Dates recalled due to presence of insects,"Golden Valley brand Dates recalled due to presence of insects      
       
  
                        
             
Starting date:
August 1, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous…",2017-08-01,Extraneous Material,Retail,National Best Foods,Ontario,Class 3
166,1439,https://recalls-rappels.canada.ca/en/alert-recall/below-zero-brand-berry-products-recalled-due-norovirus,Below Zero brand berry products recalled due to Norovirus,"Below Zero brand berry products recalled due to Norovirus      
       
  
                        
             
Starting date:
July 28, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological…",2017-07-28,Microbiological - Other,Hotel/Restaurant/Institutional,Mantab Groupe Alimentaire,"Ontario, Quebec",Class 3
167,1440,https://recalls-rappels.canada.ca/en/alert-recall/crumble-raspberries-iqf-recalled-frozen-canuck-import-corp-due-norovirus,Crumble Raspberries IQF recalled by Frozen Canuck Import Corp. due to Norovirus,"Crumble Raspberries IQF recalled by Frozen Canuck Import Corp. due to Norovirus      
       
  
                        
             
Starting date:
July 28, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-07-28,Microbiological - Other,Hotel/Restaurant/Institutional,Frozen Canuck Import Corp.,National,Class 3
168,1441,https://recalls-rappels.canada.ca/en/alert-recall/alasko-brand-raspberry-products-recalled-due-norovirus,Alasko brand raspberry products recalled due to Norovirus,"Alasko brand raspberry products recalled due to Norovirus      
       
  
                        
             
Starting date:
July 28, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological…",2017-07-28,Microbiological - Other,Hotel/Restaurant/Institutional,Alasko Foods Inc.,National,Class 3
169,1442,https://recalls-rappels.canada.ca/en/alert-recall/cbs-mediterranean-breading-2-recalled-due-undeclared-milk,CBS Mediterranean Breading 2 recalled due to undeclared milk,"CBS Mediterranean Breading 2 recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 28, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-07-28,Allergen - Milk,Hotel/Restaurant/Institutional,First Spice Mixing Co. (CAN) Ltd.,Ontario,Class 3
