,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
117,2179,https://recalls-rappels.canada.ca/en/alert-recall/orthodox-coconut-palm-brand-coconut-juice-recalled-due-undeclared-milk-0,Orthodox Coconut Palm Brand Coconut Juice recalled due to undeclared milk,"Orthodox Coconut Palm Brand Coconut Juice recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 22, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-10-22,Allergen - Milk,Retail,LinkGlobal Food Inc.,"Manitoba, Ontario, Possibly National, Quebec",Class 1
118,2180,https://recalls-rappels.canada.ca/en/alert-recall/gaston-vachon-brand-homestyle-meat-sauce-recalled-due-potential-presence-dangerous,Gaston Vachon brand Homestyle Meat Sauce recalled due to potential presence of dangerous bacteria,"Gaston Vachon brand Homestyle Meat Sauce recalled due to potential presence of dangerous bacteria      
       
  
                        
             
Starting date:
October 22, 2015
Type of communication:
Recall
Alert sub-type…",2015-10-22,Microbiological - Clostridium botulinum,Retail,Gaston Vachon,"Ontario, Quebec",Class 1
119,2181,https://recalls-rappels.canada.ca/en/alert-recall/valbella-gourmet-foods-brand-meat-products-recalled-due-undeclared-milk,Valbella Gourmet Foods brand meat products recalled due to undeclared milk,"Valbella Gourmet Foods brand meat products recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 21, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-10-21,Allergen - Milk,Retail,Valbella Gourmet Foods,Alberta,Class 2
120,2182,https://recalls-rappels.canada.ca/en/alert-recall/gogo-squeezr-brand-apple-grape-and-apple-pear-pouch-products-recalled-due-mould,GoGo squeeZ® brand Apple Grape and Apple Pear pouch products recalled due to mould,"GoGo squeeZ® brand Apple Grape and Apple Pear pouch products recalled due to mould      
       
  
                        
             
Starting date:
October 21, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-10-21,Microbiological - Non harmful (Quality/Spoilage),Retail,Materne Canada Inc.,National,Class 3
121,2183,https://recalls-rappels.canada.ca/en/alert-recall/sp-santan-brand-instant-coconut-cream-powder-recalled-due-undeclared-milk,S&P Santan brand Instant Coconut Cream Powder recalled due to undeclared milk,"S&P Santan brand Instant Coconut Cream Powder recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 21, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-10-21,Allergen - Milk,Retail,Sunmart International Ltd.,"Ontario, Quebec",Class 2
122,2184,https://recalls-rappels.canada.ca/en/alert-recall/rau-ram-finger-mint-and-ngo-gai-culantro-may-be-unsafe-due-salmonella,RAU RĂM (finger mint) and NGÒ GAI (culantro) may be unsafe due to Salmonella,"RAU RĂM (finger mint) and NGÒ GAI (culantro) may be unsafe due to Salmonella      
       
  
                        
             
Starting date:
October 20, 2015
Type of communication:
Advisory
Alert sub-type:
Food Safety…",2015-10-20,Microbiological - Salmonella,Retail,Canada Herb,Ontario,Class 2
123,2185,https://recalls-rappels.canada.ca/en/alert-recall/saigon-soul-food-brand-saigon-peanut-sauce-recalled-due-potential-presence-dangerous,Saigon Soul Food brand Saigon Peanut Sauce recalled due to potential presence of dangerous bacteria,"Saigon Soul Food brand Saigon Peanut Sauce recalled due to potential presence of dangerous bacteria      
       
  
                        
             
Starting date:
October 20, 2015
Type of communication:
Recall
Alert sub-…",2015-10-20,Microbiological - Clostridium botulinum,Retail,Saigon Soul Food Inc.,Ontario,Class 1
124,2186,https://recalls-rappels.canada.ca/en/alert-recall/coconut-juice-recalled-due-undeclared-milk,Coconut Juice recalled due to undeclared milk,"Coconut Juice recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 19, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:…",2015-10-19,Allergen - Milk,Retail,Kam Wah Resources Co. Ltd.,"Manitoba, Ontario",Class 2
128,2187,https://recalls-rappels.canada.ca/en/alert-recall/alpine-fresh-brand-snap-peas-recalled-due-cyclospora,Alpine Fresh brand Snap Peas recalled due to Cyclospora,"Alpine Fresh brand Snap Peas recalled due to Cyclospora      
       
  
                        
             
Starting date:
October 17, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2015-10-17,Microbiological - Other,Retail,Costco Wholesale Canada Inc.,Ontario,Class 1
129,2188,https://recalls-rappels.canada.ca/en/alert-recall/st-jorge-and-queijo-sao-jorge-raw-milk-cheese-recalled-due-toxin-produced,St. Jorge and Queijo São Jorge raw milk cheese recalled due to a toxin produced by Staphylococcus bacteria,"St. Jorge and Queijo São Jorge raw milk cheese recalled due to a toxin produced by Staphylococcus bacteria      
       
  
                        
             
Starting date:
October 16, 2015
Type of communication:
Recall
Alert…",2015-10-16,Microbiological - Staphylococcus aureus,Retail,Portuguese Cheese Company Limited,Ontario,Class 2
130,2189,https://recalls-rappels.canada.ca/en/alert-recall/chamsine-bakery-brand-kaak-extra-long-recalled-due-undeclared-sesame-seeds,Chamsine Bakery brand Kaak Extra - Long recalled due to undeclared sesame seeds,"Chamsine Bakery brand Kaak Extra - Long recalled due to undeclared sesame seeds      
       
  
                        
             
Starting date:
October 16, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-10-16,Allergen - Sesame Seeds,Retail,Naz's Falafel House,"Alberta, Manitoba, Ontario",Class 3
131,2190,https://recalls-rappels.canada.ca/en/alert-recall/something-special-and-western-family-brand-cranberry-chipotle-spread-recalled-due,Something Special and Western Family brand Cranberry Chipotle Spread recalled due to mould,"Something Special and Western Family brand Cranberry Chipotle Spread recalled due to mould      
       
  
                        
             
Starting date:
October 15, 2015
Type of communication:
Recall
Alert sub-type:…",2015-10-15,Microbiological - Non harmful (Quality/Spoilage),Retail,Something Special Deli-Foods Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 3
132,2191,https://recalls-rappels.canada.ca/en/alert-recall/gerbe-or-et-ble-brand-bread-products-recalled-due-undeclared-soy,Gerbe d'or et de blé brand bread products recalled due to undeclared soy,"Gerbe d'or et de blé brand bread products recalled due to undeclared soy      
       
  
                        
             
Starting date:
October 14, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2015-10-14,Allergen - Soy,Retail,Boulangerie Normetal Inc.,Quebec,Class 3
133,2192,https://recalls-rappels.canada.ca/en/alert-recall/freshkis-brand-finger-mint-recalled-due-salmonella,freshKIS brand finger mint recalled due to Salmonella,"freshKIS brand finger mint recalled due to Salmonella      
       
  
                        
             
Starting date:
October 13, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2015-10-13,Microbiological - Salmonella,Retail,Kiskadee Ventures Limited,Ontario,Class 2
134,2195,https://recalls-rappels.canada.ca/en/alert-recall/ngo-om-water-mint-recalled-due-salmonella,NGÒ ÔM (water mint) recalled due to Salmonella,"NGÒ ÔM (water mint) recalled due to Salmonella      
       
  
                        
             
Starting date:
October 7, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:
Microbiological -…",2015-10-07,Microbiological - Salmonella,Retail,Canada Herb,"Ontario, Quebec",Class 2
135,2196,https://recalls-rappels.canada.ca/en/alert-recall/various-zeenaz-brand-chevdo-and-pickle-products-recalled-due-undeclared-peanuts-tree,"Various Zeenaz brand Chevdo and Pickle Products recalled due to undeclared peanuts, tree nuts, mustard and sesame","Various Zeenaz brand Chevdo and Pickle Products recalled due to undeclared peanuts, tree nuts, mustard and sesame      
       
  
                        
             
Starting date:
October 7, 2015
Type of communication:
Recall…",2015-10-07,"Allergen - Mustard, Allergen - Peanut, Allergen - Sesame Seeds, Allergen - Tree Nut",Retail,Dindolly Enterprises Ltd.,British Columbia,Class 1
136,2197,https://recalls-rappels.canada.ca/en/alert-recall/baskin-robbins-brand-ice-cream-products-recalled-due-presence-extraneous-material,Baskin Robbins brand ice cream products recalled due to presence of extraneous material,"Baskin Robbins brand ice cream products recalled due to presence of extraneous material      
       
  
                        
             
Starting date:
October 5, 2015
Type of communication:
Recall
Alert sub-type:…",2015-10-05,Extraneous Material,"Retail, Hotel/Restaurant/Institutional",Dunkin' Brands Canada,National,Class 3
137,2198,https://recalls-rappels.canada.ca/en/alert-recall/thornloe-brand-cheese-curds-recalled-due-undeclared-mustard,Thornloe brand Cheese Curds recalled due to undeclared mustard,"Thornloe brand Cheese Curds recalled due to undeclared mustard      
       
  
                        
             
Starting date:
October 2, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2015-10-02,Allergen - Mustard,Retail,Thornloe Cheese Factory,"Ontario, Possibly National",Class 1
138,2199,https://recalls-rappels.canada.ca/en/alert-recall/sandwiches-and-cheese-trays-recalled-sobeys-inc-due-extraneous-material-metal,Sandwiches and cheese trays recalled by Sobeys Inc. due to extraneous material (metal),"Sandwiches and cheese trays recalled by Sobeys Inc. due to extraneous material (metal)      
       
  
                        
             
Starting date:
October 2, 2015
Type of communication:
Recall
Alert sub-type:…",2015-10-02,Extraneous Material,Retail,Sobeys Inc.,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan",Class 2
139,2200,https://recalls-rappels.canada.ca/en/alert-recall/mr-brown-coffee-brand-instant-coffees-and-chin-chin-brand-almond-jelly-recalled-due,Mr. Brown Coffee brand instant coffees and Chin Chin brand Almond Jelly recalled due to undeclared milk,"Mr. Brown Coffee brand instant coffees and Chin Chin brand Almond Jelly recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 2, 2015
Type of communication:
Recall
Alert sub-…",2015-10-02,Allergen - Milk,Retail,"Lordford Inc., Stars Trading Co.  Ltd., Commerce Chi Kuang Inc.","Alberta, British Columbia, Manitoba, Ontario, Possibly National, Quebec, Saskatchewan",Class 1
140,2201,https://recalls-rappels.canada.ca/en/alert-recall/wendy-s-brand-taco-chips-recalled-due-undeclared-milk,Wendy's brand Taco Chips recalled due to undeclared milk,"Wendy's brand Taco Chips recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 1, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2015-10-01,Allergen - Milk,Hotel/Restaurant/Institutional,Flanagan Foodservice Inc.,"Ontario, Quebec",Class 1
141,2202,https://recalls-rappels.canada.ca/en/alert-recall/mr-brown-coffee-brand-mandheling-blend-instant-coffee-3-1-and-chin-chin-brand-almond,Mr. Brown Coffee brand Mandheling Blend Instant Coffee (3 in 1) and Chin Chin brand Almond Jelly recalled due to undeclared milk,Mr. Brown Coffee brand Mandheling Blend Instant Coffee (3 in 1) and Chin Chin brand Almond Jelly recalled due to undeclared milk…,2015-09-30,Allergen - Milk,Retail,Thai Indochine Trading Inc.,"British Columbia, Manitoba, Nova Scotia, Ontario, Quebec",Class 1
142,2203,https://recalls-rappels.canada.ca/en/alert-recall/kim-chau-brand-meat-products-recalled-due-undeclared-wheat,Kim Chau brand meat products recalled due to undeclared wheat,"Kim Chau brand meat products recalled due to undeclared wheat      
       
  
                        
             
Starting date:
September 30, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2015-09-30,Allergen - Wheat,Retail,Kim Chau Vietnamese Deli Ltd.,British Columbia,Class 1
143,2204,https://recalls-rappels.canada.ca/en/alert-recall/summer-fresh-brand-4-cheese-crab-dip-recalled-due-listeria-monocytogenes,Summer Fresh brand 4 Cheese & Crab Dip recalled due to Listeria monocytogenes,"Summer Fresh brand 4 Cheese & Crab Dip recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 30, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-09-30,Microbiological - Listeria,Retail,Summer Fresh Salads Inc.,National,Class 1
144,2205,https://recalls-rappels.canada.ca/en/alert-recall/sunkist-brand-frozen-mango-fruit-sorbet-bar-recalled-due-undeclared-milk,Sunkist brand Frozen Mango Fruit Sorbet Bar recalled due to undeclared milk,"Sunkist brand Frozen Mango Fruit Sorbet Bar recalled due to undeclared milk      
       
  
                        
             
Starting date:
September 29, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2015-09-29,Allergen - Milk,Retail,Malahat Mountain Distributors Ltd.,"Alberta, British Columbia",Class 2
145,2206,https://recalls-rappels.canada.ca/en/alert-recall/recall-future-seafoods-brand-oysters-due-generic-e-coli,Recall of Future Seafoods brand Oysters due to generic E. coli,"Recall of Future Seafoods brand Oysters due to generic E. coli      
       
  
                        
             
Starting date:
September 29, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-09-29,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Future Seafoods Inc.,Quebec,Class 2
146,2208,https://recalls-rappels.canada.ca/en/alert-recall/newman-s-own-brand-dressings-recalled-due-spoilage,Newman's Own brand Dressings recalled due to spoilage,"Newman's Own brand Dressings recalled due to spoilage      
       
  
                        
             
Starting date:
September 29, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-09-29,Microbiological - Non harmful (Quality/Spoilage),Retail,Select Food Products Ltd.,National,Class 3
147,2209,https://recalls-rappels.canada.ca/en/alert-recall/butcher-s-choice-prepared-store-brand-medium-ground-beef-butcher-pack-recalled-due,Butcher's Choice (Prepared in Store) brand Medium Ground Beef Butcher Pack recalled due to pieces of plastic,"Butcher's Choice (Prepared in Store) brand Medium Ground Beef Butcher Pack recalled due to pieces of plastic      
       
  
                        
             
Starting date:
September 29, 2015
Type of communication:…",2015-09-29,Extraneous Material,Retail,"Atlantic Superstore - Starrs Road, Yarmouth, NS",Nova Scotia,Class 3
148,2210,https://recalls-rappels.canada.ca/en/alert-recall/top-quality-brand-dried-dioscorea-recalled-due-undeclared-sulphites,Top Quality brand Dried Dioscorea recalled due to undeclared sulphites,"Top Quality brand Dried Dioscorea recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
September 29, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-09-29,Allergen - Sulphites,Retail,9221-9104 Quebec Inc. (Heng Hing Dry Sea Foods),Quebec,Class 3
149,2211,https://recalls-rappels.canada.ca/en/alert-recall/freshkis-brand-water-mint-recalled-due-salmonella,freshKIS brand water mint recalled due to Salmonella,"freshKIS brand water mint recalled due to Salmonella      
       
  
                        
             
Starting date:
September 28, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2015-09-28,Microbiological - Salmonella,Retail,Kiskadee Ventures Limited,Ontario,Class 2
150,2212,https://recalls-rappels.canada.ca/en/alert-recall/pc-free-brand-italian-chicken-meatballs-recalled-due-pieces-bone,PC Free From brand Italian Chicken Meatballs recalled due to pieces of bone,"PC Free From brand Italian Chicken Meatballs recalled due to pieces of bone      
       
  
                        
             
Starting date:
September 28, 2015
Type of communication:
Recall
Alert sub-type:
Notification…",2015-09-28,Extraneous Material,Retail,Loblaw Companies Limited,National,Class 3
151,2213,https://recalls-rappels.canada.ca/en/alert-recall/fresh-city-brand-products-recalled-due-undeclared-egg-gluten-milk-mustard-sesame-seeds,"Fresh in the City brand products recalled due to undeclared egg, gluten, milk, mustard, sesame seeds and wheat","Fresh in the City brand products recalled due to undeclared egg, gluten, milk, mustard, sesame seeds and wheat      
       
  
                        
             
Starting date:
September 25, 2015
Type of communication:
Recall…",2015-09-25,"Allergen - Egg, Allergen - Gluten, Allergen - Milk, Allergen - Mustard, Allergen - Sesame Seeds, Allergen - Wheat",Retail,Fresh in the City Inc.,Alberta,Class 3
152,2214,https://recalls-rappels.canada.ca/en/alert-recall/glico-pretz-brand-biscuit-sticks-salad-flavor-recalled-due-undeclared-milk,Glico Pretz brand Biscuit Sticks (Salad Flavor) recalled due to undeclared milk,"Glico Pretz brand Biscuit Sticks (Salad Flavor) recalled due to undeclared milk      
       
  
                        
             
Starting date:
September 25, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-09-25,Allergen - Milk,Retail,Kam Wah Resources Co. Ltd.,Ontario,Class 3
153,2215,https://recalls-rappels.canada.ca/en/alert-recall/various-cheeses-recalled-agropur-cooperative-due-extraneous-material-metal,Various cheeses recalled by Agropur Cooperative due to extraneous material (metal),"Various cheeses recalled by Agropur Cooperative due to extraneous material (metal)      
       
  
                        
             
Starting date:
September 24, 2015
Type of communication:
Recall
Alert sub-type:
Notification…",2015-09-24,Extraneous Material,Retail,Agropur Coopérative,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec",Class 2
154,2216,https://recalls-rappels.canada.ca/en/alert-recall/mallet-brand-american-cocktail-oysters-recalled-due-salmonella,Mallet brand American Cocktail Oysters recalled due to Salmonella,"Mallet brand American Cocktail Oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
September 24, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-09-24,Microbiological - Salmonella,10057,Étang Ruisseau Bar Ltée,Hotel/Restaurant/Institutional,Class 2
155,2217,https://recalls-rappels.canada.ca/en/alert-recall/london-portuguese-bakery-brand-cookies-recalled-due-undeclared-milk,London Portuguese Bakery brand cookies recalled due to undeclared milk,"London Portuguese Bakery brand cookies recalled due to undeclared milk      
       
  
                        
             
Starting date:
September 21, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-09-21,Allergen - Milk,Retail,London Portuguese Bakery,Ontario,Class 3
156,2218,https://recalls-rappels.canada.ca/en/alert-recall/soeurs-en-vrac-brand-mustard-seeds-recalled-due-undeclared-sesame-seeds,Les Soeurs en Vrac brand Mustard Seeds recalled due to undeclared sesame seeds,"Les Soeurs en Vrac brand Mustard Seeds recalled due to undeclared sesame seeds      
       
  
                        
             
Starting date:
September 21, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-09-21,Allergen - Sesame Seeds,Retail,Les Soeurs en Vrac,"Ontario, Quebec",Class 3
157,2219,https://recalls-rappels.canada.ca/en/alert-recall/flight-cheese-trays-prepared-store-safeway-may-contain-yanni-and-gopi-brand-cheese,Flight of Cheese trays prepared in-store at Safeway may contain Yanni and Gopi brand cheese products recalled due to Listeria monocytogenes,"Flight of Cheese trays prepared in-store at Safeway may contain Yanni and Gopi brand cheese products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 18, 2015…",2015-09-18,Microbiological - Listeria,Retail,Safeway,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan",Class 1
158,2220,https://recalls-rappels.canada.ca/en/alert-recall/yanni-and-gopi-brand-cheese-products-recalled-due-listeria-monocytogenes,Yanni and Gopi brand cheese products recalled due to Listeria monocytogenes,"Yanni and Gopi brand cheese products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 17, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2015-09-17,Microbiological - Listeria,Retail,Tree of Life Canada,National,Class 1
159,2221,https://recalls-rappels.canada.ca/en/alert-recall/future-seafoods-inc-brand-oysters-recalled-due-salmonella,Future Seafoods Inc. brand oysters recalled due to Salmonella,"Future Seafoods Inc. brand oysters recalled due to Salmonella      
       
  
                        
             
Starting date:
September 14, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2015-09-14,Microbiological - Salmonella,Retail,Future Seafoods Inc.,Quebec,Class 2
160,2222,https://recalls-rappels.canada.ca/en/alert-recall/sunrize-oven-fresh-brand-zeera-cumin-cookies-recalled-due-undeclared-egg,Sunrize Oven Fresh brand Zeera / Cumin Cookies recalled due to undeclared egg,"Sunrize Oven Fresh brand Zeera / Cumin Cookies recalled due to undeclared egg      
       
  
                        
             
Starting date:
September 11, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-09-11,Allergen - Egg,Retail,Pak National Foods Ltd.,"Alberta, Manitoba",Class 2
161,2223,https://recalls-rappels.canada.ca/en/alert-recall/fat-boy-brand-field-cucumbers-recalled-due-salmonella,Fat Boy brand field cucumbers recalled due to Salmonella,"Fat Boy brand field cucumbers recalled due to Salmonella      
       
  
                        
             
Starting date:
September 9, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-09-09,Microbiological - Salmonella,Hotel/Restaurant/Institutional,SYSCO Winnipeg,"Manitoba, Ontario",Class 2
165,2224,https://recalls-rappels.canada.ca/en/alert-recall/limited-edition-brand-field-cucumbers-recalled-due-salmonella,Limited Edition brand field cucumbers recalled due to Salmonella,"Limited Edition brand field cucumbers recalled due to Salmonella      
       
  
                        
             
Starting date:
September 9, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-09-09,Microbiological - Salmonella,Hotel/Restaurant/Institutional,GFS - Calgary,Alberta,Class 2
166,2226,https://recalls-rappels.canada.ca/en/alert-recall/field-cucumbers-and-any-store-produced-products-contain-field-cucumbers-purchased,Field cucumbers and any in-store produced products that contain field cucumbers purchased from various retail locations recalled due to Salmonella,"Field cucumbers and any in-store produced products that contain field cucumbers purchased from various retail locations recalled due to Salmonella      
       
  
                        
             
Starting date:
September 9,…",2015-09-09,Microbiological - Salmonella,Retail,Safeway,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan, Yukon",Class 2
167,2227,https://recalls-rappels.canada.ca/en/alert-recall/fat-boy-and-limited-edition-brand-field-cucumbers-recalled-due-salmonella,Fat Boy and Limited Edition brand field cucumbers recalled due to Salmonella,"Fat Boy and Limited Edition brand field cucumbers recalled due to Salmonella      
       
  
                        
             
Starting date:
September 9, 2015
Type of communication:
Recall
Alert sub-type:
Notification…",2015-09-09,Microbiological - Salmonella,Hotel/Restaurant/Institutional,GFS - Edmonton,"Alberta, Saskatchewan",Class 2
168,2228,https://recalls-rappels.canada.ca/en/alert-recall/field-cucumbers-purchased-save-foods-pricesmart-foods-coopers-foods-overwaitea-and,"Field cucumbers purchased from Save On Foods, PriceSmart Foods, Coopers Foods, Overwaitea, and Freson Brothers recalled due to Salmonella","Field cucumbers purchased from Save On Foods, PriceSmart Foods, Coopers Foods, Overwaitea, and Freson Brothers recalled due to Salmonella      
       
  
                        
             
Starting date:
September 8, 2015
Type…",2015-09-08,Microbiological - Salmonella,Retail,Overwaitea Food Group,"Alberta, British Columbia",Class 2
169,2229,https://recalls-rappels.canada.ca/en/alert-recall/field-cucumbers-and-various-store-produced-products-contain-cucumbers-purchased,Field cucumbers and various in-store produced products that contain cucumbers purchased from Safeway recalled due to Salmonella,"Field cucumbers and various in-store produced products that contain cucumbers purchased from Safeway recalled due to Salmonella      
       
  
                        
             
Starting date:
September 6, 2015
Type of…",2015-09-06,Microbiological - Salmonella,Retail,Safeway,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan",Class 2
170,2230,https://recalls-rappels.canada.ca/en/alert-recall/smirnoff-ice-brand-alcoholic-beverages-recalled-due-pieces-glass,Smirnoff Ice brand alcoholic beverages recalled due to pieces of glass,"Smirnoff Ice brand alcoholic beverages recalled due to pieces of glass      
       
  
                        
             
Starting date:
September 4, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2015-09-04,Extraneous Material,Retail,Diageo Canada,National,Class 2
171,2231,https://recalls-rappels.canada.ca/en/alert-recall/farm-boy-brand-ground-beef-and-burger-products-recalled-due-pieces-plastic-and-metal,Farm Boy brand ground beef and burger products recalled due to pieces of plastic and metal,"Farm Boy brand ground beef and burger products recalled due to pieces of plastic and metal      
       
  
                        
             
Starting date:
September 2, 2015
Type of communication:
Recall
Alert sub-type:…",2015-09-02,Extraneous Material,Retail,Farm Boy 2012 Inc.,Ontario,Class 3
172,2233,https://recalls-rappels.canada.ca/en/alert-recall/smirnoff-ice-alcoholic-beverage-recalled-due-pieces-glass,Smirnoff Ice alcoholic beverage recalled due to pieces of glass,"Smirnoff Ice alcoholic beverage recalled due to pieces of glass      
       
  
                        
             
Starting date:
August 29, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-08-29,Extraneous Material,Retail,Diageo,National,Class 2
173,2234,https://recalls-rappels.canada.ca/en/alert-recall/heinz-pear-green-bean-mango-recalled-due-potential-spoilage,Heinz Pear Green Bean Mango recalled due to potential for spoilage,"Heinz Pear Green Bean Mango recalled due to potential for spoilage      
       
  
                        
             
Starting date:
August 28, 2015
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2015-08-28,Microbiological - Non harmful (Quality/Spoilage),Retail,Heinz Canada,"Alberta, British Columbia, Manitoba, New Brunswick, Newfoundland and Labrador, Ontario, Quebec, Saskatchewan",Class 3
174,2235,https://recalls-rappels.canada.ca/en/alert-recall/amsterdam-brewery-brand-sweetwater-squeeze-blood-orange-radler-recalled-due-swelling-0,Amsterdam Brewery brand Sweetwater Squeeze Blood Orange Radler recalled due to swelling and leaking cans,"Amsterdam Brewery brand Sweetwater Squeeze Blood Orange Radler recalled due to swelling and leaking cans      
       
  
                        
             
Starting date:
August 28, 2015
Type of communication:
Recall
Alert sub…",2015-08-28,Microbiological - Non harmful (Quality/Spoilage),Retail,Amsterdam Brewing Co.,Ontario,Class 3
175,2236,https://recalls-rappels.canada.ca/en/alert-recall/nha-trang-deli-inc-brand-meat-balls-and-rolls-recalled-due-undeclared-anchovy-and,Nha Trang Deli Inc. brand meat balls and rolls recalled due to undeclared anchovy and wheat,"Nha Trang Deli Inc. brand meat balls and rolls recalled due to undeclared anchovy and wheat      
       
  
                        
             
Starting date:
August 28, 2015
Type of communication:
Recall
Alert sub-type:
Food…",2015-08-28,"Allergen - Other, Allergen - Wheat",Retail,Nha Trang Deli Inc.,British Columbia,Class 1
176,2237,https://recalls-rappels.canada.ca/en/alert-recall/solo-fruit-brand-sorbet-dark-chocolate-recalled-due-undeclared-milk,Solo Fruit brand Sorbet Dark Chocolate recalled due to undeclared milk,"Solo Fruit brand Sorbet Dark Chocolate recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 26, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-08-26,Allergen - Milk,10008,Solo Fruit Inc.,Quebec,Class 3
177,2238,https://recalls-rappels.canada.ca/en/alert-recall/trader-joe-s-brand-dark-chocolate-covered-honey-grahams-sea-salt-recalled-due,Trader Joe's brand Dark Chocolate Covered Honey Grahams with Sea Salt recalled due to undeclared milk,"Trader Joe's brand Dark Chocolate Covered Honey Grahams with Sea Salt recalled due to undeclared milk      
       
  
                        
             
Starting date:
August 26, 2015
Type of communication:
Recall
Alert…",2015-08-26,Allergen - Milk,Retail,Transilvania Trading,British Columbia,Class 1
178,2239,https://recalls-rappels.canada.ca/en/alert-recall/mint-biscuits-imported-knv-food-corporation-recalled-due-undeclared-egg,Mint biscuits imported by KNV Food Corporation recalled due to undeclared egg,"Mint biscuits imported by KNV Food Corporation recalled due to undeclared egg      
       
  
                        
             
Starting date:
August 21, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2015-08-21,Allergen - Egg,Retail,KNV Food Corporation,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec, Saskatchewan",Class 2
179,2240,https://recalls-rappels.canada.ca/en/alert-recall/island-farms-brand-skim-milk-recalled-due-coliforms,Island Farms brand Skim Milk recalled due to coliforms,"Island Farms brand Skim Milk recalled due to coliforms      
       
  
                        
             
Starting date:
August 21, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological…",2015-08-21,Microbiological - Non harmful (Quality/Spoilage),Retail,Agropur Cooperative Island Farms,British Columbia,Class 3
180,2241,https://recalls-rappels.canada.ca/en/alert-recall/circle-k-brand-baked-goods-recalled-due-undeclared-milk-and-sulphites,Circle K brand baked goods recalled due to undeclared milk and sulphites,"Circle K brand baked goods recalled due to undeclared milk and sulphites      
       
  
                        
             
Starting date:
August 21, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-08-21,"Allergen - Milk, Allergen - Sulphites",Retail,Couche-Tard Inc.,"New Brunswick, Nova Scotia, Newfoundland and Labrador",Class 2
