,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
692,728,https://recalls-rappels.canada.ca/en/alert-recall/certain-president-s-choice-brand-powdered-infant-formula,Certain President's Choice brand Powdered Infant Formula,"Certain President's Choice brand Powdered Infant Formula      
       
  
                        
             
Starting date:
October 13, 2019
Type of communication:
Recall
Alert sub-type:
Correction - Food Recall Warning…",2019-10-13,Microbiological - Other,Retail,Loblaw Companies Limited,National,Class 1
693,730,https://recalls-rappels.canada.ca/en/alert-recall/butcher-s-pride-corned-beef-and-pastrami-recalled-due-listeria-monocytogenes,Butcher's Pride Corned Beef and Pastrami recalled due to Listeria monocytogenes,"Butcher's Pride Corned Beef and Pastrami recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 12, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall…",2019-10-12,Microbiological - Listeria,Hotel/Restaurant/Institutional,Nossack Fine Meats Ltd.,"Alberta, British Columbia, Manitoba, Possibly National",Class 1
694,731,https://recalls-rappels.canada.ca/en/alert-recall/corned-beef-products-recalled-due-listeria-monocytogenes,Corned Beef products recalled due to Listeria monocytogenes,"Corned Beef products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 11, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2019-10-11,Microbiological - Listeria,Consumer,Save On Foods,"Alberta, British Columbia, Manitoba, Saskatchewan, Yukon",Class 1
695,733,https://recalls-rappels.canada.ca/en/alert-recall/various-gordon-choice-brand-frozen-diced-chicken-products-recalled-due-listeria-0,"Various Gordon Choice brand frozen, diced chicken products recalled due to Listeria monocytogenes","Various Gordon Choice brand frozen, diced chicken products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 10, 2019
Type of communication:
Recall
Alert sub-type…",2019-10-10,Microbiological - Listeria,Hotel/Restaurant/Institutional,Gordon Food Service,National,Class 2
699,735,https://recalls-rappels.canada.ca/en/alert-recall/certain-chicken-products-recalled-due-listeria-monocytogenes-1,Certain chicken products recalled due to Listeria monocytogenes,"Certain chicken products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 9, 2019
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2019-10-09,Microbiological - Listeria,Retail,Sunset Scholten's Grocery,New Brunswick,Class 1
708,738,https://recalls-rappels.canada.ca/en/alert-recall/merilin-brand-dried-pear-recalled-due-undeclared-sulphites,Merilin brand Dried Pear recalled due to undeclared sulphites,"Merilin brand Dried Pear recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
October 8, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2019-10-08,Allergen - Sulphites,Retail,Merilin Trading Co.,"Ontario, Quebec",Class 1
709,739,https://recalls-rappels.canada.ca/en/alert-recall/ryding-regency-meat-packers-ltd-brand-raw-beef-products-recalled-due-e-coli-o157h7-0,Ryding-Regency Meat Packers Ltd. brand raw beef products recalled due to E. coli O157:H7,"Ryding-Regency Meat Packers Ltd. brand raw beef products recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
October 8, 2019
Type of communication:
Recall
Alert sub-type:
Updated…",2019-10-08,Microbiological - E. coli O157:H7,Hotel/Restaurant/Institutional,Ryding-Regency Meat Packers Ltd.,National,Class 1
718,740,https://recalls-rappels.canada.ca/en/alert-recall/katilo-brand-old-roomy-full-cream-cheese-recalled-due-generic-e-coli,Katilo brand Old Roomy Full Cream Cheese recalled due to generic E. coli,"Katilo brand Old Roomy Full Cream Cheese recalled due to generic E. coli      
       
  
                        
             
Starting date:
October 8, 2019
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2019-10-08,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Spring for Import Export and Trading,"Alberta, British Columbia, Prince Edward Island, Manitoba, Nova Scotia, Ontario, Quebec",Class 2
719,742,https://recalls-rappels.canada.ca/en/alert-recall/kirkland-brand-meatloaf-mashed-potatoes-due-undeclared-egg-and-mustard,Kirkland brand Meatloaf with Mashed Potatoes due to undeclared egg and mustard,"Kirkland brand Meatloaf with Mashed Potatoes due to undeclared egg and mustard      
       
  
                        
             
Starting date:
October 7, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2019-10-07,"Allergen - Egg, Allergen - Mustard",Retail,Costco Canada Inc.,National,Class 3
720,743,https://recalls-rappels.canada.ca/en/alert-recall/president-s-choice-brand-lower-iron-milk-based-powdered-infant-formula-recalled-due,President's Choice brand Lower Iron milk based powdered infant formula recalled due to Cronobacter spp.,"President's Choice brand Lower Iron milk based powdered infant formula recalled due to Cronobacter spp.      
       
  
                        
             
Starting date:
October 6, 2019
Type of communication:
Recall
Alert…",2019-10-06,Microbiological - Other,Retail,Loblaw Companies Limited,National,Class 1
721,744,https://recalls-rappels.canada.ca/en/alert-recall/beef-boutique-ltd-brand-raw-beef-products-recalled-due-e-coli-o157h7,The Beef Boutique Ltd. brand raw beef products recalled due to E. coli O157:H7,"The Beef Boutique Ltd. brand raw beef products recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
October 6, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2019-10-06,Microbiological - E. coli O157:H7,Hotel/Restaurant/Institutional,St Ann's Foods Inc.,"Alberta, British Columbia, Ontario, Possibly National",Class 1
722,749,https://recalls-rappels.canada.ca/en/alert-recall/ryding-regency-meat-packers-ltd-brand-raw-beef-and-raw-veal-products-recalled-due-e,Ryding-Regency Meat Packers Ltd. brand raw beef and raw veal products recalled due to E. coli O157:H7,"Ryding-Regency Meat Packers Ltd. brand raw beef and raw veal products recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
October 4, 2019
Type of communication:
Recall
Alert sub-…",2019-10-04,Microbiological - E. coli O157:H7,Hotel/Restaurant/Institutional,Ryding-Regency Meat Packers Ltd.,National,Class 1
731,750,https://recalls-rappels.canada.ca/en/alert-recall/certain-products-containing-diced-chicken-recalled-due-listeria-monocytogenes,Certain products containing diced chicken recalled due to Listeria monocytogenes,"Certain products containing diced chicken recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 3, 2019
Type of communication:
Recall
Alert sub-type:
Updated Food…",2019-10-03,Microbiological - Listeria,Retail and Hotel/Restaurant/Institutional,"Eating New Creations, Entrée Plus Foods, Farm Boy Inc., Roi Kitchens Ltd., Mr. Snack Inc., Red Table Foods, Save on Foods, LLP, Wile's Lake Farm Market & Bakery",Various - see table below,Class 1 and Class 2
732,753,https://recalls-rappels.canada.ca/en/alert-recall/certain-sandwiches-and-store-made-chicken-salads-recalled-due-listeria-monocytogenes,Certain sandwiches and in-store made chicken salads recalled due to Listeria monocytogenes,"Certain sandwiches and in-store made chicken salads recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 2, 2019
Type of communication:
Recall
Alert sub-type:
Food…",2019-10-02,Microbiological - Listeria,Retail,Sobeys Inc.,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan",Class 1
733,754,https://recalls-rappels.canada.ca/en/alert-recall/certain-chicken-sandwich-products-recalled-due-listeria-monocytogenes,Certain chicken sandwich products recalled due to Listeria monocytogenes,"Certain chicken sandwich products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 2, 2019
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2019-10-02,Microbiological - Listeria,Hotel/Restaurant/Institutional,Scarlett House Catering Inc.,National,Class 1
734,756,https://recalls-rappels.canada.ca/en/alert-recall/certain-longo-s-brand-chicken-gyros-wrap-sandwiches-containing-chicken-recalled-due,Certain Longo's brand chicken gyros wrap sandwiches containing chicken recalled due to Listeria monocytogenes,"Certain Longo's brand chicken gyros wrap sandwiches containing chicken recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 2, 2019
Type of communication:
Recall…",2019-10-02,Microbiological - Listeria,Retail,Longo Brothers Fruit Market Inc.,Ontario,Class 1
735,757,https://recalls-rappels.canada.ca/en/alert-recall/certain-quality-fast-foods-brand-sandwiches-recalled-due-listeria-monocytogenes,Certain Quality Fast Foods brand Sandwiches recalled due to Listeria monocytogenes,"Certain Quality Fast Foods brand Sandwiches recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 1, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall…",2019-10-01,Microbiological - Listeria,Retail,HQ Fine Foods,National,Class 1
736,759,https://recalls-rappels.canada.ca/en/alert-recall/certain-sandwiches-recalled-due-listeria-monocytogenes,Certain Sandwiches recalled due to Listeria monocytogenes,"Certain Sandwiches recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 1, 2019
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning
Subcategory…",2019-10-01,Microbiological - Listeria,Retail,A Bis Gourmet,Ontario,Class 1
737,760,https://recalls-rappels.canada.ca/en/alert-recall/certain-deli-chef-brand-sandwiches-recalled-due-listeria-monocytogenes,Certain Deli Chef brand Sandwiches recalled due to Listeria monocytogenes,"Certain Deli Chef brand Sandwiches recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 1, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2019-10-01,Microbiological - Listeria,Retail,Les Aliments Deli Chef,"New Brunswick, Nova Scotia, Ontario, Possibly National, Prince Edward Island, Quebec",Class 1
738,762,https://recalls-rappels.canada.ca/en/alert-recall/various-imported-cooked-diced-chicken-meat-products-recalled-due-listeria,Various imported cooked diced chicken meat products recalled due to Listeria monocytogenes,"Various imported cooked diced chicken meat products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 30, 2019
Type of communication:
Recall
Alert sub-type:…",2019-09-30,Microbiological - Listeria,Hotel/Restaurant/Institutional,"Industry, Olymel S.E.C., Reuven International Ltd, Rosemount Sales and Marketing",National,Class 2
739,763,https://recalls-rappels.canada.ca/en/alert-recall/glacial-treasure-brand-frozen-chicken-products-recalled-due-listeria-monocytogenes,Glacial Treasure brand frozen chicken products recalled due to Listeria monocytogenes,"Glacial Treasure brand frozen chicken products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 30, 2019
Type of communication:
Recall
Alert sub-type:
Food…",2019-09-30,Microbiological - Listeria,Hotel/Restaurant/Institutional,D & D Poultry,Ontario,Class 2
740,764,https://recalls-rappels.canada.ca/en/alert-recall/metro-brand-deli-trays-recalled-due-listeria-monocytogenes,Metro brand deli trays recalled due to Listeria monocytogenes,"Metro brand deli trays recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 27, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2019-09-27,Microbiological - Listeria,Retail,Metro Ontario Inc.,Ontario,Class 1
741,765,https://recalls-rappels.canada.ca/en/alert-recall/various-cooked-diced-chicken-meat-products-recalled-due-listeria-monocytogenes,Various cooked diced chicken meat products recalled due to Listeria monocytogenes,"Various cooked diced chicken meat products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 27, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall…",2019-09-27,Microbiological - Listeria,Hotel/Restaurant/Institutional,"Reuven International Ltd, Rosemount Sales and Marketing","Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Possibly National, Quebec, Saskatchewan",Class 2
742,766,https://recalls-rappels.canada.ca/en/alert-recall/mac-s-oysters-ltd-brand-pacific-oysters-recalled-due-marine-biotoxin-which-causes,Mac's Oysters Ltd. brand pacific oysters recalled due to a marine biotoxin which causes Paralytic Shellfish Poisoning (PSP),"Mac's Oysters Ltd. brand pacific oysters recalled due to a marine biotoxin which causes Paralytic Shellfish Poisoning (PSP)      
       
  
                        
             
Starting date:
September 26, 2019
Type of…",2019-09-26,Marine Biotoxin,Hotel/Restaurant/Institutional,Mac's Oysters Ltd.,British Columbia,Class 2
743,767,https://recalls-rappels.canada.ca/en/alert-recall/globe-meats-fresh-market-grill-brand-regular-ground-veal-recalled-due-e-coli-o157h7,Globe Meats Fresh Market & Grill brand Regular Ground Veal recalled due to E. coli O157:H7,"Globe Meats Fresh Market & Grill brand Regular Ground Veal recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
September 26, 2019
Type of communication:
Recall
Alert sub-type:…",2019-09-26,Microbiological - E. coli O157:H7,Retail,Globe Meats Fresh Market & Grill,Ontario,Class 1
744,768,https://recalls-rappels.canada.ca/en/alert-recall/brandt-brand-extra-lean-kolbassa-sausage-recalled-due-listeria-monocytogenes,Brandt brand Extra Lean Kolbassa Sausage recalled due to Listeria monocytogenes,"Brandt brand Extra Lean Kolbassa Sausage recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 26, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall…",2019-09-26,Microbiological - Listeria,Retail,G. Brandt Meat Packers Ltd.,National,Class 1
745,769,https://recalls-rappels.canada.ca/en/alert-recall/glacial-treasure-brand-chicken-products-recalled-due-listeria-monocytogenes,Glacial Treasure brand chicken products recalled due to Listeria monocytogenes,"Glacial Treasure brand chicken products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 26, 2019
Type of communication:
Recall
Alert sub-type:
Notification…",2019-09-26,Microbiological - Listeria,Hotel/Restaurant/Institutional,D & D Poultry,Ontario,Class 2
746,770,https://recalls-rappels.canada.ca/en/alert-recall/randsland-brand-super-salad-kit-and-randsland-brand-kale-recalled-due-listeria,Randsland brand Super Salad Kit and Randsland brand Kale recalled due to Listeria monocytogenes,"Randsland brand Super Salad Kit and Randsland brand Kale recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 25, 2019
Type of communication:
Recall
Alert sub-type…",2019-09-25,Microbiological - Listeria,Retail,Randsland Farms Inc.,"Prince Edward Island, New Brunswick, Nova Scotia, Newfoundland and Labrador",Class 1
750,771,https://recalls-rappels.canada.ca/en/alert-recall/ryding-regency-meat-packers-ltd-brand-beef-and-veal-products-recalled-due-e-coli,Ryding-Regency Meat Packers Ltd. brand beef and veal products recalled due to E. coli O157:H7,"Ryding-Regency Meat Packers Ltd. brand beef and veal products recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
September 25, 2019
Type of communication:
Recall
Alert sub-type:…",2019-09-25,Microbiological - E. coli O157:H7,Hotel/Restaurant/Institutional,Ryding-Regency Meat Packers Ltd.,"New Brunswick, Ontario",Class 1
751,772,https://recalls-rappels.canada.ca/en/alert-recall/ryding-regency-meat-packers-ltd-brand-beef-cheek-meat-less-5-water-retention-recalled,Ryding-Regency Meat Packers Ltd. brand Beef Cheek Meat Less Than 5% Water Retention recalled due to E. coli O157:H7,"Ryding-Regency Meat Packers Ltd. brand Beef Cheek Meat Less Than 5% Water Retention recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
September 24, 2019
Type of communication:…",2019-09-24,Microbiological - E. coli O157:H7,Hotel/Restaurant/Institutional,Ryding-Regency Meat Packers Ltd.,Quebec,Class 1
752,774,https://recalls-rappels.canada.ca/en/alert-recall/alpha-meat-packers-ltd-brand-ground-beef-ground-pork-and-burger-products-recalled-due,"Alpha Meat Packers Ltd. brand ground beef, ground pork and burger products recalled due to E. coli O157:H7","Alpha Meat Packers Ltd. brand ground beef, ground pork and burger products recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
September 21, 2019
Type of communication:
Recall…",2019-09-21,Microbiological - E. coli O157:H7,Hotel/Restaurant/Institutional,Alpha Meat Packers Ltd.,Quebec,Class 1
753,775,https://recalls-rappels.canada.ca/en/alert-recall/parador-plus-brand-bouillon-chicken-concentrate-recalled-due-yeast-and-mould,Parador Plus brand Bouillon Chicken Concentrate recalled due to yeast and mould,"Parador Plus brand Bouillon Chicken Concentrate recalled due to yeast and mould      
       
  
                        
             
Starting date:
September 20, 2019
Type of communication:
Recall
Alert sub-type:
Notification…",2019-09-20,Microbiological - Non harmful (Quality/Spoilage),Hotel/Restaurant/Institutional,Les Aliments Parador Foods Inc.,Quebec,Class 3
754,776,https://recalls-rappels.canada.ca/en/alert-recall/alpha-meat-packers-ltd-brand-beef-burgers-and-lean-ground-beef-recalled-due-e-coli,Alpha Meat Packers Ltd. brand Beef Burgers and Lean Ground Beef recalled due to E. coli O157:H7,"Alpha Meat Packers Ltd. brand Beef Burgers and Lean Ground Beef recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
September 20, 2019
Type of communication:
Recall
Alert sub-type…",2019-09-20,Microbiological - E. coli O157:H7,Hotel/Restaurant/Institutional,Alpha Meat Packers Ltd.,Quebec,Class 1
755,777,https://recalls-rappels.canada.ca/en/alert-recall/probar-brand-simply-real-bar-chocolate-coconut-flavour-recalled-due-undeclared-milk,Probar brand The Simply Real Bar – Chocolate Coconut Flavour recalled due to undeclared milk and soy,"Probar brand The Simply Real Bar – Chocolate Coconut Flavour recalled due to undeclared milk and soy      
       
  
                        
             
Starting date:
September 19, 2019
Type of communication:
Recall
Alert sub-…",2019-09-19,"Allergen - Milk, Allergen - Soy",Retail,Horizon Distributors Ltd.,"Alberta, British Columbia, Manitoba, Northwest Territories, Saskatchewan, Yukon",Class 1
756,778,https://recalls-rappels.canada.ca/en/alert-recall/gatorade-frost-brand-thirst-quencher-glacier-freeze-recalled-due-mould,Gatorade Frost brand Thirst Quencher - Glacier Freeze recalled due to mould,"Gatorade Frost brand Thirst Quencher - Glacier Freeze recalled due to mould      
       
  
                        
             
Starting date:
September 18, 2019
Type of communication:
Recall
Alert sub-type:
Notification…",2019-09-18,Microbiological - Non harmful (Quality/Spoilage),Retail,Pepsico Beverages Canada,National,Class 3
757,779,https://recalls-rappels.canada.ca/en/alert-recall/lal-qilla-brand-fried-onions-recalled-due-pieces-metal,Lal Qilla brand Fried Onions recalled due to pieces of metal,"Lal Qilla brand Fried Onions recalled due to pieces of metal      
       
  
                        
             
Starting date:
September 17, 2019
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2019-09-17,Extraneous Material,Retail,Amrita Trading Co,Ontario,Class 3
758,780,https://recalls-rappels.canada.ca/en/alert-recall/qq-fish-brand-mushroom-fish-ball-due-undeclared-egg,QQ Fish brand Mushroom Fish Ball due to undeclared egg,"QQ Fish brand Mushroom Fish Ball due to undeclared egg      
       
  
                        
             
Starting date:
September 13, 2019
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen)…",2019-09-13,Allergen - Egg,Consumer,TLW Trading Ltd.,"British Columbia, Quebec",Class 1
759,781,https://recalls-rappels.canada.ca/en/alert-recall/abbott-brand-calcilo-xd-powder-recalled-due-rancidity-and-colour,Abbott brand Calcilo XD Powder recalled due to rancidity and off-colour,"Abbott brand Calcilo XD Powder recalled due to rancidity and off-colour      
       
  
                        
             
Starting date:
September 13, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2019-09-13,"Chemical, Microbiological - Other, Other",Consumer,Abbott Laboratories,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador",Class 2
760,782,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-pates-mousses-terrines-and-rillettes-recalled-due-listeria,"Various brands of pâtés, mousses, terrines and rillettes recalled due to Listeria monocytogenes","Various brands of pâtés, mousses, terrines and rillettes recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
September 12, 2019
Type of communication:
Recall
Alert sub-type…",2019-09-12,Microbiological - Listeria,Consumer,Les Spécialités Prodal (1975) Ltée,"Ontario, Quebec",Class 1
761,783,https://recalls-rappels.canada.ca/en/alert-recall/iqf-peas-and-carrots-recalled-due-presence-rock-and-pieces-wood,IQF Peas and Carrots recalled due to presence of rock and pieces of wood,"IQF Peas and Carrots recalled due to presence of rock and pieces of wood      
       
  
                        
             
Starting date:
September 12, 2019
Type of communication:
Recall
Alert sub-type:
Notification…",2019-09-12,Extraneous Material,"Retail, Hotel/Restaurant/Institutional",Alasko Foods Inc.,Ontario,Class 2
762,784,https://recalls-rappels.canada.ca/en/alert-recall/tostitos-brand-medium-salsa-con-queso-recalled-due-spoilage,Tostitos brand Medium Salsa Con Queso recalled due to spoilage,"Tostitos brand Medium Salsa Con Queso recalled due to spoilage      
       
  
                        
             
Starting date:
September 10, 2019
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2019-09-10,Microbiological - Non harmful (Quality/Spoilage),Retail,PepsiCo Foods Canada,Ontario,Class 3
763,785,https://recalls-rappels.canada.ca/en/alert-recall/alasko-brand-iqf-peas-and-carrots-recalled-due-presence-rocks-and-pieces-wood,Alasko brand IQF Peas and Carrots recalled due to presence of rocks and pieces of wood,"Alasko brand IQF Peas and Carrots recalled due to presence of rocks and pieces of wood      
       
  
                        
             
Starting date:
September 10, 2019
Type of communication:
Recall
Alert sub-type:…",2019-09-10,Extraneous Material,"Retail, Hotel/Restaurant/Institutional",Alasko Foods Inc.,"New Brunswick, Ontario, Quebec, Newfoundland and Labrador",Class 2
764,786,https://recalls-rappels.canada.ca/en/alert-recall/88-soy-fish-brand-pre-fried-cuttlefish-flavoured-fish-cake-recalled-due-undeclared-egg,88 Soy & Fish brand Pre-Fried Cuttlefish Flavoured Fish Cake recalled due to undeclared egg,"88 Soy & Fish brand Pre-Fried Cuttlefish Flavoured Fish Cake recalled due to undeclared egg      
       
  
                        
             
Starting date:
September 6, 2019
Type of communication:
Recall
Alert sub-type:…",2019-09-06,Allergen - Egg,Retail,TLW Trading Ltd.,British Columbia,Class 3
765,787,https://recalls-rappels.canada.ca/en/alert-recall/st-hubert-brand-chicken-breast-nuggets-recalled-due-presence-bone-fragments-0,St-Hubert brand Chicken Breast Nuggets recalled due to presence of bone fragments,"St-Hubert brand Chicken Breast Nuggets recalled due to presence of bone fragments      
       
  
                        
             
Starting date:
September 5, 2019
Type of communication:
Recall
Alert sub-type:
Updated Food…",2019-09-05,Extraneous Material,Retail,Maître Saladier Inc.,"New Brunswick, Ontario, Possibly National, Quebec",Class 2
774,788,https://recalls-rappels.canada.ca/en/alert-recall/portofino-brand-cinnamon-sugar-coffee-cake-recalled-due-undeclared-walnuts,Portofino brand Cinnamon Sugar Coffee Cake recalled due to undeclared walnuts,"Portofino brand Cinnamon Sugar Coffee Cake recalled due to undeclared walnuts      
       
  
                        
             
Starting date:
September 5, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall…",2019-09-05,Allergen - Tree Nut,Retail,Portofino Bakery,British Columbia,Class 3
775,789,https://recalls-rappels.canada.ca/en/alert-recall/seafood-products-recalled-due-undeclared-sesame-and-fish,Seafood products recalled due to undeclared sesame and fish,"Seafood products recalled due to undeclared sesame and fish      
       
  
                        
             
Starting date:
September 5, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2019-09-05,"Allergen - Fish, Allergen - Sesame Seeds",Retail,Korea Food Trading Ltd.,Ontario,Class 2
776,790,https://recalls-rappels.canada.ca/en/alert-recall/meilleur-enr-brand-yummies-recalled-due-undeclared-milk,Le Meilleur Enr. brand Yummies recalled due to undeclared milk,"Le Meilleur Enr. brand Yummies recalled due to undeclared milk      
       
  
                        
             
Starting date:
September 5, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2019-09-05,Allergen - Milk,Retail,Jacques Lemieux (Grossiste) Inc.,"New Brunswick, Quebec",Class 2
777,791,https://recalls-rappels.canada.ca/en/alert-recall/microbrasserie-charlevoix-brand-extra-strong-beer-dominus-vobiscum-triple-recalled-due,Microbrasserie Charlevoix brand Extra Strong Beer Dominus Vobiscum Triple recalled due to bursting bottles,"Microbrasserie Charlevoix brand Extra Strong Beer Dominus Vobiscum Triple recalled due to bursting bottles      
       
  
                        
             
Starting date:
September 4, 2019
Type of communication:
Recall
Alert…",2019-09-04,Microbiological - Non harmful (Quality/Spoilage),Retail,Microbrasserie Charlevoix (2007) Inc.,Quebec,Class 3
778,793,https://recalls-rappels.canada.ca/en/alert-recall/qq-fish-brand-fish-balls-fish-cakes-and-seafood-balls-recalled-due-undeclared-egg,"QQ Fish brand Fish Balls, Fish Cakes, and Seafood Balls recalled due to undeclared egg","QQ Fish brand Fish Balls, Fish Cakes, and Seafood Balls recalled due to undeclared egg      
       
  
                        
             
Starting date:
August 30, 2019
Type of communication:
Recall
Alert sub-type:
Updated…",2019-08-30,Allergen - Egg,Retail,TLW Trading Ltd.,"Alberta, British Columbia, Quebec",Class 1
779,794,https://recalls-rappels.canada.ca/en/alert-recall/rinag-brand-chicken-samosas-recalled-due-stones-pieces-wood-and-other-extraneous,"Rinag brand Chicken Samosas recalled due to stones, pieces of wood and other extraneous material","Rinag brand Chicken Samosas recalled due to stones, pieces of wood and other extraneous material      
       
  
                        
             
Starting date:
August 30, 2019
Type of communication:
Recall
Alert sub-type:…",2019-08-30,Extraneous Material,Retail,Rinag Foods Inc.,Ontario,Class 2
783,797,https://recalls-rappels.canada.ca/en/alert-recall/certain-deli-shop-brand-pates-recalled-due-listeria-monocytogenes,Certain The Deli-Shop brand Pâtés recalled due to Listeria monocytogenes,"Certain The Deli-Shop brand Pâtés recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
August 30, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2019-08-30,Microbiological - Listeria,Retail,Les Spécialités Prodal (1975) Ltée,Quebec,Class 1
784,798,https://recalls-rappels.canada.ca/en/alert-recall/delmonico-s-restaurant-brand-salad-dressing-recalled-due-undeclared-mustard,Delmonico's Restaurant brand salad dressing recalled due to undeclared mustard,"Delmonico's Restaurant brand salad dressing recalled due to undeclared mustard      
       
  
                        
             
Starting date:
August 30, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall…",2019-08-30,Allergen - Mustard,Retail,Dovetale Collections,National,Class 1
785,799,https://recalls-rappels.canada.ca/en/alert-recall/rosemount-brand-cooked-diced-chicken-recalled-due-listeria-monocytogenes,Rosemount brand cooked diced chicken recalled due to Listeria monocytogenes,"Rosemount brand cooked diced chicken recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
August 23, 2019
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2019-08-23,Microbiological - Listeria,Hotel/Restaurant/Institutional,Rosemount Sales and Marketing,"British Columbia, Manitoba, Ontario, Possibly National",Class 2
786,800,https://recalls-rappels.canada.ca/en/alert-recall/western-family-brand-grab-n-go-veggie-crisps-recalled-due-undeclared-sulphites-almond,"Western Family brand Grab N'Go - Veggie Crisps recalled due to undeclared sulphites, almond, peanut, soy and wheat","Western Family brand Grab N'Go - Veggie Crisps recalled due to undeclared sulphites, almond, peanut, soy and wheat      
       
  
                        
             
Starting date:
August 23, 2019
Type of communication:…",2019-08-23,"Allergen - Gluten, Allergen - Peanut, Allergen - Soy, Allergen - Sulphites, Allergen - Tree Nut, Allergen - Wheat",Retail,Golden Boy Foods Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan, Yukon",Class 3
787,801,https://recalls-rappels.canada.ca/en/alert-recall/good-diet-tgd-brand-protein-meals-recalled-due-undeclared-soy,The Good Diet (TGD) brand Protein Meals recalled due to undeclared soy,"The Good Diet (TGD) brand Protein Meals recalled due to undeclared soy      
       
  
                        
             
Starting date:
August 23, 2019
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2019-08-23,Allergen - Soy,Retail,9355936 Canada Inc.,Ontario,Class 2
